sec,BIS,HR,ART
0,0.0,,
1,0.0,,53.4001
2,0.0,45.0,74.1367
3,0.0,,99.8106
4,0.0,45.0,70.1869
5,0.0,,98.8231
6,0.0,45.0,62.2872
7,0.0,,76.1116
8,0.0,47.0,117.585
9,0.0,,58.3374
10,0.0,0.0,94.8733
11,0.0,,61.2998
12,0.0,0.0,78.0865
13,0.0,,115.61
14,0.0,0.0,61.2998
15,0.0,,74.1367
16,0.0,0.0,130.422
17,0.0,,63.2747
18,0.0,0.0,77.0991
19,0.0,,101.786
20,0.0,0.0,60.3123
21,0.0,,65.2496
22,0.0,0.0,117.585
23,0.0,,63.2747
24,0.0,0.0,74.1367
25,0.0,,77.0991
26,0.0,0.0,78.0865
27,0.0,,110.673
28,0.0,0.0,57.3499
29,0.0,,79.074
30,0.0,0.0,53.4001
31,0.0,,73.1492
32,0.0,0.0,106.723
33,0.0,,68.212
34,0.0,0.0,95.8608
35,0.0,,61.2998
36,0.0,0.0,78.0865
37,0.0,,141.284
38,0.0,0.0,67.2245
39,0.0,,98.8231
40,0.0,0.0,70.1869
41,0.0,,75.1242
42,0.0,0.0,137.334
43,0.0,,66.2371
44,0.0,0.0,86.9736
45,0.0,,64.2621
46,0.0,0.0,68.212
47,0.0,,91.9109
48,0.0,0.0,61.2998
49,0.0,,75.1242
50,0.0,0.0,119.56
51,0.0,,67.2245
52,0.0,0.0,77.0991
53,0.0,,65.2496
54,0.0,0.0,80.0614
55,0.0,,104.748
56,0.0,0.0,63.2747
57,0.0,,78.0865
58,0.0,0.0,72.1618
59,0.0,,78.0865
60,0.0,0.0,104.748
61,0.0,,63.2747
62,0.0,0.0,74.1367
63,0.0,,66.2371
64,0.0,0.0,80.0614
65,0.0,,104.748
66,0.0,0.0,66.2371
67,0.0,,94.8733
68,0.0,0.0,57.3499
69,0.0,,72.1618
70,0.0,0.0,129.434
71,0.0,,75.1242
72,0.0,0.0,92.8984
73,0.0,,59.3249
74,0.0,0.0,78.0865
75,0.0,,67.2245
76,0.0,0.0,79.074
77,0.0,,107.71
78,0.0,0.0,63.2747
79,0.0,,80.0614
80,0.0,0.0,65.2496
81,0.0,,76.1116
82,0.0,0.0,107.71
83,0.0,,63.2747
84,0.0,0.0,86.9736
85,0.0,,59.3249
86,0.0,0.0,83.0238
87,0.0,,125.484
88,0.0,0.0,62.2872
89,0.0,,95.8608
90,0.0,0.0,61.2998
91,0.0,,81.0489
92,0.0,0.0,125.484
93,0.0,,68.212
94,0.0,0.0,89.936
95,0.0,,59.3249
96,0.0,94.0,68.212
97,0.0,,108.698
98,0.0,94.0,69.1994
99,0.0,,96.8482
100,0.0,95.0,58.3374
101,0.0,,82.0364
102,0.0,96.0,116.597
103,0.0,,65.2496
104,0.0,97.0,79.074
105,0.0,,65.2496
106,0.0,97.0,77.0991
107,0.0,,102.773
108,0.0,97.0,63.2747
109,0.0,,76.1116
110,0.0,96.0,98.8231
111,0.0,,62.2872
112,0.0,96.0,96.8482
113,0.0,,61.2998
114,0.0,96.0,82.0364
115,0.0,,142.271
116,0.0,96.0,66.2371
117,0.0,,98.8231
118,0.0,96.0,58.3374
119,0.0,,77.0991
120,0.0,96.0,137.334
121,0.0,,70.1869
122,0.0,96.0,96.8482
123,0.0,,60.3123
124,0.0,96.0,80.0614
125,0.0,,135.359
126,0.0,96.0,67.2245
127,0.0,,94.8733
128,0.0,96.0,62.2872
129,0.0,,83.0238
130,0.0,95.0,118.572
131,0.0,,65.2496
132,0.0,96.0,86.9736
133,0.0,,75.1242
134,0.0,96.0,79.074
135,0.0,,110.673
136,0.0,96.0,62.2872
137,0.0,,79.074
138,0.0,96.0,144.246
139,0.0,,69.1994
140,0.0,96.0,97.8357
141,0.0,,59.3249
142,0.0,95.0,84.0113
143,0.0,,119.56
144,0.0,95.0,63.2747
145,0.0,,85.9862
146,0.0,96.0,71.1743
147,0.0,,80.0614
148,0.0,96.0,108.698
149,0.0,,64.2621
150,0.0,96.0,86.9736
151,0.0,,62.2872
152,0.0,96.0,84.0113
153,0.0,,136.346
154,0.0,95.0,66.2371
155,0.0,,95.8608
156,0.0,95.0,60.3123
157,0.0,,83.0238
158,0.0,95.0,133.384
159,0.0,,65.2496
160,0.0,95.0,92.8984
161,0.0,,58.3374
162,0.0,96.0,81.0489
163,0.0,,134.372
164,0.0,96.0,68.212
165,0.0,,101.786
166,0.0,96.0,59.3249
167,0.0,,84.9987
168,0.0,95.0,113.635
169,0.0,,66.2371
170,0.0,95.0,80.0614
171,0.0,,70.1869
172,0.0,96.0,78.0865
173,0.0,,109.685
174,0.0,96.0,62.2872
175,0.0,,74.1367
176,0.0,96.0,77.0991
177,0.0,,76.1116
178,0.0,97.0,105.735
179,0.0,,55.375
180,0.0,96.0,79.074
181,0.0,,109.685
182,0.0,96.0,62.2872
183,0.0,,79.074
184,0.0,97.0,97.8357
185,0.0,,58.3374
186,0.0,98.0,65.2496
187,0.0,,103.76
188,0.0,100.0,61.2998
189,0.0,,78.0865
190,0.0,102.0,89.936
191,0.0,,69.1994
192,0.0,100.0,95.8608
193,0.0,,63.2747
194,0.0,97.0,81.0489
195,0.0,,54.3876
196,0.0,96.0,74.1367
197,0.0,,123.51
198,0.0,94.0,62.2872
199,0.0,,103.76
200,0.0,94.0,63.2747
201,0.0,,87.9611
202,0.0,95.0,55.375
203,0.0,,69.1994
204,0.0,95.0,122.522
205,0.0,,63.2747
206,0.0,92.0,116.597
207,0.0,,61.2998
208,0.0,92.0,101.786
209,0.0,,76.1116
210,0.0,95.0,95.8608
