sec,BIS,HR,ART
0,96.9,,
1,97.1,,
2,97.1,74.0,-9.79714
3,97.1,,-9.79714
4,97.1,74.0,-9.79714
5,97.1,,-9.79714
6,97.1,74.0,-9.79714
7,97.2,,-9.79714
8,97.4,74.0,-9.79714
9,97.5,,-9.79714
10,97.5,78.0,-9.79714
11,97.5,,-9.79714
12,97.6,77.0,-9.79714
13,97.6,,-9.79714
14,97.6,76.0,-9.79714
15,97.6,,-9.79714
16,97.6,73.0,-9.79714
17,97.6,,-9.79714
18,97.6,72.0,-9.79714
19,97.6,,-9.79714
20,97.6,72.0,-9.79714
21,97.6,,-9.79714
22,97.7,72.0,-9.79714
23,97.7,,-9.79714
24,97.7,73.0,-9.79714
25,97.7,,-9.79714
26,97.7,74.0,-9.79714
27,97.7,,-8.80968
28,97.7,74.0,-9.79714
29,97.7,,-9.79714
30,97.7,73.0,-9.79714
31,97.7,,-9.79714
32,97.7,73.0,-9.79714
33,97.6,,-9.79714
34,97.7,73.0,-9.79714
35,97.6,,-9.79714
36,97.5,73.0,-8.80968
37,97.4,,-8.80968
38,97.4,73.0,-8.80968
39,97.4,,-8.80968
40,97.3,73.0,-8.80968
41,97.3,,-9.79714
42,97.3,73.0,-8.80968
43,97.3,,-8.80968
44,97.3,77.0,-9.79714
45,97.3,,-8.80968
46,97.2,76.0,-9.79714
47,97.2,,-8.80968
48,97.2,76.0,-8.80968
49,97.2,,-8.80968
50,97.1,76.0,-8.80968
51,96.6,,-8.80968
52,97.0,73.0,-8.80968
53,97.1,,-8.80968
54,97.1,73.0,-8.80968
55,97.1,,-8.80968
56,97.2,73.0,-8.80968
57,97.2,,-8.80968
58,97.2,73.0,-8.80968
59,97.2,,-8.80968
60,97.2,73.0,-8.80968
61,97.2,,-8.80968
62,97.3,74.0,-8.80968
63,97.3,,-8.80968
64,97.2,73.0,-8.80968
65,97.2,,-8.80968
66,97.2,72.0,-8.80968
67,97.2,,-8.80968
68,97.2,72.0,-8.80968
69,97.2,,-8.80968
70,97.2,74.0,-8.80968
71,97.2,,-8.80968
72,97.2,74.0,-8.80968
73,97.2,,-8.80968
74,97.3,77.0,-8.80968
75,97.3,,-8.80968
76,97.3,76.0,-8.80968
77,97.3,,-8.80968
78,97.3,75.0,-8.80968
79,97.3,,-8.80968
80,97.3,72.0,-8.80968
81,97.3,,-8.80968
82,97.3,71.0,-8.80968
83,97.3,,-7.82223
84,97.3,72.0,-8.80968
85,97.3,,-8.80968
86,97.3,73.0,-8.80968
87,97.3,,-7.82223
88,97.3,75.0,-7.82223
89,97.3,,-8.80968
90,97.3,76.0,-8.80968
91,97.3,,-7.82223
92,97.3,76.0,-8.80968
93,97.2,,-8.80968
94,97.2,77.0,-7.82223
95,97.2,,-8.80968
96,97.2,76.0,-7.82223
97,97.2,,-7.82223
98,97.3,76.0,-7.82223
99,97.3,,-7.82223
