sec,BIS,HR,ART
0,0.0,,
1,0.0,61.0,-6.83477
2,0.0,,-6.83477
3,0.0,69.0,-6.83477
4,0.0,,-4.85986
5,0.0,69.0,-5.84731
6,0.0,,-5.84731
7,0.0,69.0,-5.84731
8,0.0,,-5.84731
9,0.0,69.0,-5.84731
10,0.0,,-5.84731
11,0.0,67.0,-5.84731
12,0.0,,-6.83477
13,0.0,69.0,-5.84731
14,0.0,,-6.83477
15,0.0,69.0,-6.83477
16,0.0,,-6.83477
17,0.0,69.0,-6.83477
18,0.0,,-6.83477
19,0.0,69.0,-6.83477
20,0.0,,-5.84731
21,0.0,69.0,-6.83477
22,0.0,,-5.84731
23,0.0,71.0,-6.83477
24,0.0,,-5.84731
25,0.0,68.0,-6.83477
26,0.0,,-6.83477
27,0.0,68.0,-6.83477
28,0.0,,-6.83477
29,0.0,68.0,-5.84731
30,0.0,,-5.84731
31,0.0,68.0,-6.83477
32,0.0,,-6.83477
33,0.0,68.0,-6.83477
34,0.0,,-6.83477
35,0.0,68.0,-6.83477
36,0.0,,-5.84731
37,0.0,71.0,-6.83477
38,0.0,,-6.83477
39,0.0,68.0,-6.83477
40,0.0,,-6.83477
41,0.0,68.0,-6.83477
42,0.0,,-5.84731
43,0.0,68.0,-5.84731
44,0.0,,-5.84731
45,0.0,69.0,-5.84731
46,0.0,,-5.84731
47,0.0,68.0,-6.83477
48,0.0,,-5.84731
49,0.0,68.0,-5.84731
50,0.0,,-6.83477
51,0.0,69.0,-5.84731
52,0.0,,-5.84731
53,0.0,69.0,-5.84731
54,0.0,,-5.84731
55,0.0,71.0,-6.83477
56,0.0,,-5.84731
57,0.0,69.0,-5.84731
58,0.0,,-6.83477
59,0.0,69.0,-6.83477
60,0.0,,-6.83477
61,0.0,68.0,-6.83477
62,0.0,,-6.83477
63,0.0,68.0,-5.84731
64,0.0,,-6.83477
65,0.0,68.0,-6.83477
66,0.0,,-6.83477
67,0.0,70.0,-5.84731
68,0.0,,-5.84731
69,0.0,67.0,-6.83477
70,0.0,,-6.83477
71,0.0,68.0,-6.83477
72,0.0,,-6.83477
73,0.0,68.0,-6.83477
74,0.0,,-6.83477
75,0.0,67.0,-6.83477
76,0.0,,-6.83477
77,0.0,67.0,-6.83477
78,0.0,,-6.83477
79,0.0,67.0,-4.85986
80,0.0,,-5.84731
81,0.0,67.0,-5.84731
82,0.0,,-5.84731
83,0.0,67.0,-6.83477
84,0.0,,-6.83477
85,0.0,70.0,-6.83477
86,0.0,,-6.83477
87,0.0,67.0,-5.84731
88,0.0,,-6.83477
89,73.1,67.0,-6.83477
90,83.8,,-6.83477
91,90.6,67.0,-6.83477
92,90.7,,-6.83477
93,88.8,68.0,-6.83477
94,87.7,,-6.83477
95,88.3,68.0,-7.82223
96,88.8,,-6.83477
97,87.1,68.0,-6.83477
98,86.3,,-6.83477
99,83.9,68.0,-6.83477
100,84.0,,-6.83477
101,86.1,69.0,-6.83477
102,85.8,,-6.83477
103,87.9,67.0,-6.83477
104,88.4,,-6.83477
105,86.8,67.0,-6.83477
106,85.3,,-7.82223
107,84.6,67.0,-7.82223
108,85.9,,-6.83477
109,86.0,65.0,-6.83477
110,84.8,,-6.83477
111,83.9,68.0,-6.83477
112,84.0,,-6.83477
113,85.4,68.0,-6.83477
114,87.6,,-7.82223
115,86.6,67.0,-6.83477
116,84.0,,-4.85986
117,84.5,67.0,-5.84731
118,83.9,,-6.83477
119,83.9,66.0,-6.83477
120,83.9,,-6.83477
