sec,BIS,HR,ART
0,91.6,,
1,95.7,,-2.88494
2,91.9,110.0,-3.8724
3,91.9,,-2.88494
4,91.9,109.0,-3.8724
5,96.1,,-3.8724
6,96.1,108.0,-3.8724
7,96.1,,-3.8724
8,95.6,108.0,-2.88494
9,94.6,,-3.8724
10,94.6,108.0,-3.8724
11,94.6,,-3.8724
12,94.6,108.0,-3.8724
13,94.6,,-2.88494
14,94.6,107.0,-3.8724
15,94.5,,-3.8724
16,94.4,106.0,2.05234
17,94.6,,2.05234
18,94.6,106.0,-2.88494
19,94.6,,-1.89748
20,96.4,105.0,-5.84731
21,96.4,,-2.88494
22,96.1,104.0,-2.88494
23,96.1,,-2.88494
24,95.9,106.0,-2.88494
25,96.4,,-2.88494
26,96.4,110.0,-3.8724
27,96.4,,-2.88494
28,96.4,111.0,-2.88494
29,96.8,,-2.88494
30,96.5,111.0,-3.8724
31,96.5,,-2.88494
32,96.6,111.0,-3.8724
33,96.6,,-2.88494
34,96.4,112.0,-2.88494
35,96.4,,-3.8724
36,96.2,112.0,-2.88494
37,96.4,,-3.8724
38,96.2,111.0,-2.88494
39,96.2,,-3.8724
40,96.5,110.0,-3.8724
41,96.6,,-4.85986
42,96.3,110.0,-3.8724
43,96.2,,-2.88494
44,96.2,109.0,-3.8724
45,96.4,,-2.88494
46,96.4,110.0,-3.8724
47,96.4,,-3.8724
48,96.4,112.0,-4.85986
49,96.4,,-3.8724
50,96.2,112.0,-3.8724
51,96.1,,-3.8724
52,96.1,111.0,-3.8724
53,95.9,,-3.8724
54,95.9,110.0,-2.88494
55,95.8,,-3.8724
56,95.8,109.0,-3.8724
57,96.0,,-3.8724
58,96.0,108.0,-3.8724
59,96.2,,-2.88494
60,96.2,107.0,-3.8724
61,96.4,,-2.88494
62,96.4,109.0,-3.8724
63,96.6,,-1.89748
64,96.6,109.0,-2.88494
65,96.8,,-2.88494
66,96.8,110.0,-2.88494
67,97.0,,-2.88494
68,97.0,110.0,-2.88494
69,97.0,,-2.88494
70,96.6,108.0,-2.88494
71,96.5,,-2.88494
72,96.5,108.0,-2.88494
73,96.7,,-2.88494
74,96.7,107.0,-3.8724
75,96.9,,-2.88494
76,96.9,108.0,-2.88494
77,96.4,,-2.88494
78,96.0,109.0,-2.88494
79,95.9,,-3.8724
80,95.0,108.0,-2.88494
81,95.3,,-3.8724
82,95.3,105.0,-3.8724
83,95.7,,-2.88494
84,95.7,104.0,-3.8724
85,95.2,,-2.88494
86,94.7,105.0,-2.88494
87,95.1,,-2.88494
88,94.5,106.0,-2.88494
89,94.4,,-3.8724
90,94.4,106.0,-3.8724
91,94.4,,-2.88494
92,94.4,105.0,-3.8724
93,94.4,,-2.88494
94,94.4,106.0,-2.88494
95,94.4,,-2.88494
96,94.4,105.0,-1.89748
97,93.9,,-1.89748
98,94.4,106.0,-1.89748
99,95.0,,-2.88494
100,95.0,106.0,-2.88494
101,95.0,,-2.88494
102,95.0,106.0,-1.89748
103,95.0,,-2.88494
104,95.0,105.0,-3.8724
105,95.6,,-2.88494
106,92.6,105.0,10.9395
107,86.7,,11.9269
108,87.3,105.0,27.7262
109,87.3,,11.9269
110,85.3,104.0,15.8767
111,85.2,,17.8517
112,87.0,105.0,23.7764
113,86.9,,18.8391
114,86.7,104.0,31.6761
115,86.7,,22.7889
116,86.7,103.0,41.5506
117,86.7,,3.0398
118,86.7,104.0,2.05234
119,86.7,,2.05234
120,88.1,105.0,2.05234
121,90.7,,2.05234
122,92.8,106.0,2.05234
123,94.6,,2.05234
124,94.7,106.0,3.0398
125,96.2,,2.05234
126,96.1,105.0,2.05234
127,94.6,,2.05234
128,93.6,104.0,2.05234
129,93.2,,2.05234
130,94.4,103.0,2.05234
131,95.5,,2.05234
132,96.5,103.0,2.05234
133,96.7,,2.05234
134,96.8,102.0,3.0398
135,97.2,,2.05234
136,97.2,102.0,2.05234
137,97.3,,2.05234
138,97.3,101.0,2.05234
139,97.4,,2.05234
140,97.6,101.0,2.05234
141,97.7,,2.05234
142,97.7,101.0,2.05234
143,97.7,,3.0398
144,97.4,101.0,2.05234
145,97.1,,3.0398
146,97.1,101.0,2.05234
147,97.1,,3.0398
148,97.1,100.0,3.0398
149,97.2,,3.0398
150,97.4,100.0,3.0398
151,97.4,,2.05234
152,97.4,99.0,2.05234
153,97.3,,3.0398
154,97.1,99.0,3.0398
155,97.1,,2.05234
156,97.1,99.0,2.05234
157,97.0,,3.0398
158,96.3,99.0,2.05234
159,96.1,,2.05234
160,96.1,98.0,2.05234
161,96.1,,2.05234
162,96.1,97.0,3.0398
163,96.1,,3.0398
164,95.3,95.0,3.0398
165,92.9,,3.0398
166,92.3,95.0,3.0398
167,91.9,,3.0398
168,91.2,95.0,3.0398
169,92.3,,3.0398
170,92.6,95.0,3.0398
171,92.8,,3.0398
172,93.5,94.0,2.05234
173,93.2,,3.0398
174,93.2,92.0,3.0398
175,93.3,,3.0398
176,92.6,90.0,2.05234
177,93.7,,3.0398
178,92.3,88.0,3.0398
179,92.3,,2.05234
180,91.5,86.0,2.05234
181,91.2,,2.05234
182,91.8,85.0,3.0398
183,90.9,,3.0398
184,92.5,84.0,3.0398
185,92.8,,2.05234
186,91.7,83.0,3.0398
187,92.6,,3.0398
188,94.7,82.0,3.0398
189,95.2,,3.0398
190,94.6,81.0,2.05234
191,94.9,,3.0398
192,94.9,81.0,3.0398
193,94.9,,3.0398
194,94.9,81.0,2.05234
195,94.9,,2.05234
196,94.3,80.0,2.05234
197,94.3,,3.0398
198,94.3,81.0,3.0398
199,94.2,,2.05234
200,94.6,82.0,3.0398
201,94.6,,2.05234
202,94.5,83.0,3.0398
203,93.5,,2.05234
204,93.5,85.0,3.0398
205,93.5,,2.05234
206,93.5,86.0,3.0398
207,93.5,,3.0398
208,93.5,87.0,2.05234
209,93.5,,3.0398
210,91.0,88.0,3.0398
211,91.6,,2.05234
212,92.1,88.0,2.05234
213,88.5,,2.05234
214,89.2,88.0,2.05234
215,89.2,,2.05234
216,89.1,88.0,2.05234
217,90.3,,2.05234
218,89.3,87.0,2.05234
219,90.3,,3.0398
220,90.3,85.0,2.05234
221,90.3,,3.0398
222,90.3,83.0,3.0398
223,89.7,,2.05234
224,90.1,83.0,3.0398
225,89.8,,2.05234
226,88.7,85.0,2.05234
227,88.9,,3.0398
228,89.5,85.0,2.05234
229,88.7,,3.0398
230,88.0,86.0,3.0398
231,87.4,,3.0398
232,87.9,84.0,3.0398
233,87.1,,3.0398
234,84.5,83.0,3.0398
235,83.9,,3.0398
236,83.3,82.0,3.0398
237,83.3,,3.0398
238,83.3,82.0,3.0398
