sec,BIS,HR,ART
0,,,
1,,,
2,0.0,,
3,0.0,75.0,-13.747
4,0.0,,-12.7595
5,0.0,75.0,-13.747
6,0.0,,-12.7595
7,0.0,75.0,-12.7595
8,0.0,,-12.7595
9,0.0,77.0,-12.7595
10,0.0,,-12.7595
11,0.0,77.0,-12.7595
12,0.0,,-13.747
13,0.0,78.0,-12.7595
14,0.0,,-12.7595
15,0.0,77.0,-12.7595
16,0.0,,-13.747
17,0.0,77.0,-12.7595
18,0.0,,-12.7595
19,0.0,76.0,-13.747
20,0.0,,-12.7595
21,0.0,76.0,-13.747
22,0.0,,-12.7595
23,0.0,79.0,-13.747
24,0.0,,-12.7595
25,0.0,82.0,-12.7595
26,0.0,,-11.7721
27,0.0,81.0,-12.7595
28,0.0,,-11.7721
29,0.0,78.0,-12.7595
30,0.0,,-11.7721
31,0.0,78.0,-11.7721
32,0.0,,-11.7721
33,0.0,78.0,-11.7721
34,0.0,,-12.7595
35,0.0,76.0,-14.7344
36,0.0,,-12.7595
37,0.0,75.0,-13.747
38,0.0,,-13.747
39,0.0,74.0,-13.747
40,0.0,,-11.7721
41,0.0,75.0,-13.747
42,0.0,,-14.7344
43,0.0,77.0,-13.747
44,0.0,,-13.747
45,0.0,77.0,-13.747
46,0.0,,-12.7595
47,0.0,77.0,-13.747
48,0.0,,-13.747
49,0.0,76.0,-13.747
50,0.0,,-13.747
51,0.0,76.0,-13.747
52,0.0,,-13.747
53,0.0,76.0,-13.747
54,0.0,,-13.747
55,0.0,75.0,-13.747
56,0.0,,-13.747
57,0.0,77.0,-13.747
58,97.7,,-13.747
59,97.7,77.0,-13.747
60,97.7,,-12.7595
61,97.7,77.0,-12.7595
62,97.7,,-12.7595
63,97.7,75.0,-13.747
64,97.7,,-12.7595
65,97.7,76.0,-12.7595
66,97.7,,-12.7595
67,97.7,76.0,-12.7595
68,97.7,,-13.747
69,97.7,75.0,-13.747
70,97.7,,-12.7595
71,97.7,74.0,-13.747
72,97.7,,-13.747
73,97.7,73.0,-13.747
74,97.7,,-12.7595
75,97.7,73.0,-13.747
76,97.7,,-12.7595
77,97.7,73.0,-12.7595
78,97.7,,-12.7595
79,97.7,73.0,-13.747
80,97.7,,-13.747
81,97.7,72.0,-12.7595
82,97.7,,-13.747
83,97.7,72.0,-13.747
84,97.7,,-13.747
85,97.7,72.0,-13.747
86,97.7,,-14.7344
87,97.7,73.0,-12.7595
88,97.7,,4.02726
89,97.7,72.0,5.01471
90,97.7,,5.01471
91,97.7,75.0,5.01471
92,97.7,,5.01471
93,97.7,75.0,5.01471
94,97.7,,6.00217
95,97.7,76.0,-12.7595
96,97.7,,-12.7595
97,97.7,74.0,-12.7595
98,97.7,,-12.7595
99,97.6,74.0,-12.7595
100,97.7,,-12.7595
101,97.6,74.0,-12.7595
102,97.6,,-12.7595
