sec,BIS,HR,ART
0,,,
1,0.0,,
2,0.0,71.0,-6.83477
3,0.0,,-6.83477
4,0.0,70.0,-5.84731
5,0.0,,-6.83477
6,0.0,70.0,-6.83477
7,0.0,,-6.83477
8,0.0,70.0,-5.84731
9,0.0,,-6.83477
10,0.0,70.0,-5.84731
11,0.0,,-5.84731
12,0.0,69.0,-5.84731
13,0.0,,-5.84731
14,0.0,69.0,-5.84731
15,0.0,,-6.83477
16,0.0,69.0,-6.83477
17,0.0,,-6.83477
18,0.0,69.0,-6.83477
19,0.0,,-6.83477
20,0.0,69.0,-5.84731
21,0.0,,-6.83477
22,0.0,69.0,-5.84731
23,0.0,,-6.83477
24,0.0,68.0,-6.83477
25,0.0,,-7.82223
26,0.0,67.0,-6.83477
27,0.0,,-6.83477
28,0.0,67.0,-6.83477
29,0.0,,-6.83477
30,0.0,67.0,-6.83477
31,0.0,,-6.83477
32,0.0,67.0,-6.83477
33,0.0,,-6.83477
34,0.0,67.0,-6.83477
35,0.0,,-6.83477
36,0.0,67.0,-6.83477
37,0.0,,-6.83477
38,0.0,67.0,-6.83477
39,0.0,,-6.83477
40,0.0,68.0,-6.83477
41,0.0,,-7.82223
42,0.0,68.0,-6.83477
43,0.0,,-7.82223
44,0.0,68.0,-7.82223
45,0.0,,-6.83477
46,0.0,69.0,-6.83477
47,0.0,,-6.83477
48,0.0,69.0,-4.85986
49,0.0,,-5.84731
50,83.2,69.0,-4.85986
51,84.8,,-4.85986
52,85.6,68.0,-5.84731
53,85.1,,-4.85986
54,85.9,68.0,-4.85986
55,87.2,,-4.85986
56,87.4,68.0,-5.84731
57,86.3,,-4.85986
58,86.9,69.0,-5.84731
59,86.5,,-4.85986
60,87.5,69.0,-5.84731
61,89.4,,-4.85986
62,88.6,69.0,-5.84731
63,88.2,,-22.6341
64,86.3,69.0,-31.5212
65,86.3,,-2.88494
66,86.2,69.0,21.8015
67,85.2,,6.00217
68,85.0,69.0,4.02726
69,84.3,,-27.5714
70,83.7,69.0,22.7889
71,85.8,,7.97709
72,84.7,68.0,10.9395
73,84.8,,-17.6968
74,83.7,68.0,-5.84731
75,84.1,,50.4377
76,84.3,69.0,3.0398
77,83.5,,-0.910027
78,82.7,69.0,0.0774297
79,84.4,,1.06489
80,85.2,69.0,0.0774297
81,84.7,,0.0774297
82,85.1,69.0,1.06489
83,84.3,,0.0774297
84,84.5,69.0,-0.910027
85,85.4,,0.0774297
86,83.9,69.0,0.0774297
87,83.8,,0.0774297
88,83.7,68.0,0.0774297
89,86.2,,1.06489
90,86.7,68.0,-0.910027
91,88.0,,0.0774297
92,88.6,68.0,0.0774297
93,89.2,,1.06489
94,87.9,68.0,1.06489
95,90.6,,0.0774297
96,89.7,68.0,1.06489
97,90.7,,0.0774297
98,90.1,68.0,0.0774297
99,90.3,,1.06489
100,89.8,68.0,1.06489
101,90.0,,1.06489
102,90.0,68.0,0.0774297
103,90.4,,0.0774297
104,90.3,68.0,1.06489
105,89.9,,0.0774297
106,89.4,68.0,1.06489
107,88.2,,1.06489
108,88.9,69.0,1.06489
109,88.4,,0.0774297
110,86.2,69.0,1.06489
111,85.5,,1.06489
112,85.6,69.0,0.0774297
113,87.7,,1.06489
114,87.6,69.0,1.06489
115,87.7,,0.0774297
116,87.5,69.0,0.0774297
117,86.4,,0.0774297
118,86.2,68.0,0.0774297
119,87.2,,1.06489
120,88.8,68.0,1.06489
121,89.3,,1.06489
122,89.3,68.0,1.06489
123,89.7,,1.06489
124,89.7,69.0,1.06489
125,90.0,,1.06489
126,90.3,70.0,3.0398
127,90.2,,-4.85986
128,91.2,71.0,-3.8724
129,90.9,,-5.84731
130,90.9,71.0,-4.85986
131,90.0,,-5.84731
132,89.5,71.0,-5.84731
133,88.4,,-4.85986
134,87.8,69.0,-3.8724
135,87.7,,-3.8724
136,87.3,68.0,1.06489
137,87.1,,0.0774297
138,86.4,67.0,0.0774297
139,86.9,,-0.910027
140,86.5,67.0,0.0774297
141,86.4,,1.06489
142,85.5,66.0,0.0774297
143,85.8,,0.0774297
144,86.4,67.0,0.0774297
145,87.1,,0.0774297
146,87.4,68.0,1.06489
147,87.5,,1.06489
148,87.7,68.0,0.0774297
149,86.5,,0.0774297
150,85.9,69.0,0.0774297
151,84.8,,0.0774297
152,86.1,69.0,0.0774297
153,85.6,,2.05234
154,85.7,70.0,0.0774297
155,86.3,,1.06489
156,86.2,70.0,1.06489
157,85.3,,0.0774297
158,86.0,70.0,0.0774297
159,86.8,,1.06489
160,87.4,69.0,0.0774297
161,88.2,,0.0774297
162,89.4,69.0,0.0774297
163,89.4,,0.0774297
164,89.4,69.0,1.06489
165,89.1,,0.0774297
166,89.7,68.0,0.0774297
167,89.4,,0.0774297
168,89.4,68.0,3.0398
169,90.0,,2.05234
170,90.2,68.0,2.05234
171,90.0,,-3.8724
172,90.1,67.0,-3.8724
173,88.4,,-2.88494
174,87.7,67.0,-0.910027
175,88.2,,-0.910027
176,88.3,67.0,-0.910027
177,88.1,,1.06489
178,87.2,67.0,0.0774297
179,85.2,,1.06489
180,85.5,68.0,1.06489
181,84.3,,0.0774297
182,83.9,68.0,0.0774297
183,82.6,,1.06489
184,79.8,68.0,0.0774297
185,79.3,,0.0774297
186,79.5,67.0,0.0774297
187,80.1,,1.06489
188,79.6,67.0,0.0774297
189,80.4,,0.0774297
190,80.6,67.0,0.0774297
191,80.8,,0.0774297
192,79.9,68.0,1.06489
193,79.6,,1.06489
194,80.7,68.0,1.06489
195,80.6,,2.05234
196,81.6,68.0,1.06489
197,82.8,,1.06489
198,83.9,67.0,1.06489
199,84.2,,2.05234
200,83.6,67.0,2.05234
201,83.7,,2.05234
202,83.7,67.0,-0.910027
203,83.7,,1.06489
204,82.6,67.0,1.06489
205,82.6,,1.06489
206,82.6,66.0,1.06489
207,82.8,,0.0774297
208,83.4,66.0,0.0774297
209,83.7,,0.0774297
210,84.4,66.0,0.0774297
211,84.5,,0.0774297
212,84.0,66.0,1.06489
213,84.7,,0.0774297
214,84.5,67.0,1.06489
215,83.5,,0.0774297
216,83.4,68.0,0.0774297
217,83.4,,0.0774297
218,83.5,67.0,1.06489
219,84.1,,0.0774297
220,84.2,67.0,1.06489
221,83.4,,0.0774297
222,83.0,67.0,1.06489
223,82.3,,3.0398
224,82.8,67.0,1.06489
225,83.4,,2.05234
226,83.3,68.0,2.05234
227,83.8,,1.06489
228,84.7,68.0,1.06489
229,85.3,,2.05234
230,83.7,68.0,2.05234
231,83.7,,1.06489
232,84.4,68.0,1.06489
233,83.9,,1.06489
234,85.4,68.0,1.06489
235,85.2,,1.06489
236,85.3,68.0,1.06489
237,86.2,,1.06489
238,85.7,68.0,1.06489
239,85.8,,1.06489
240,85.3,68.0,1.06489
241,85.5,,1.06489
242,85.6,68.0,3.0398
243,85.5,,2.05234
244,85.8,68.0,2.05234
245,86.9,,3.0398
246,86.5,67.0,2.05234
247,86.5,,2.05234
248,86.8,67.0,2.05234
249,86.1,,2.05234
250,85.3,66.0,2.05234
251,85.3,,2.05234
252,85.8,67.0,2.05234
253,85.8,,2.05234
254,86.1,66.0,2.05234
255,86.8,,2.05234
256,87.4,66.0,2.05234
257,87.4,,2.05234
258,86.5,66.0,2.05234
259,85.7,,2.05234
260,87.5,66.0,3.0398
261,87.5,,3.0398
262,87.2,65.0,2.05234
263,87.1,,3.0398
264,87.4,65.0,3.0398
265,86.8,,3.0398
266,87.1,65.0,2.05234
267,87.1,,2.05234
268,86.5,65.0,3.0398
269,86.3,,4.02726
270,85.3,65.0,3.0398
271,84.9,,3.0398
272,84.9,65.0,3.0398
273,84.9,,2.05234
274,84.9,65.0,4.02726
275,84.4,,3.0398
276,84.2,65.0,2.05234
277,84.1,,2.05234
278,84.3,65.0,2.05234
279,83.9,,2.05234
280,84.0,66.0,1.06489
281,84.5,,1.06489
282,84.8,66.0,1.06489
283,85.3,,2.05234
284,85.1,66.0,3.0398
285,84.7,,2.05234
286,85.3,69.0,2.05234
287,85.3,,2.05234
288,85.3,66.0,3.0398
289,85.7,,2.05234
290,85.5,66.0,2.05234
291,85.7,,2.05234
292,85.5,66.0,2.05234
293,85.8,,3.0398
294,85.6,67.0,3.0398
295,85.9,,2.05234
296,85.2,67.0,2.05234
297,84.9,,2.05234
298,84.7,66.0,1.06489
299,84.7,,3.0398
300,84.7,66.0,2.05234
301,84.3,,2.05234
302,84.1,65.0,2.05234
303,84.0,,2.05234
304,84.0,65.0,2.05234
305,84.0,,2.05234
306,84.0,65.0,1.06489
307,84.6,,2.05234
308,84.8,65.0,2.05234
309,85.7,,3.0398
310,84.3,65.0,2.05234
311,85.7,,2.05234
312,86.8,68.0,3.0398
313,86.6,,2.05234
314,87.1,66.0,2.05234
315,87.5,,1.06489
316,86.4,66.0,2.05234
317,85.6,,2.05234
318,86.2,67.0,2.05234
319,85.6,,2.05234
320,85.6,69.0,1.06489
321,86.1,,2.05234
322,86.2,68.0,2.05234
323,86.8,,2.05234
324,87.3,65.0,3.0398
325,87.3,,2.05234
326,86.2,65.0,1.06489
327,86.3,,2.05234
328,87.3,63.0,2.05234
329,86.8,,1.06489
330,87.3,65.0,1.06489
331,88.7,,1.06489
332,88.5,65.0,1.06489
333,88.5,,2.05234
334,88.3,65.0,3.0398
335,88.3,,2.05234
336,88.5,65.0,1.06489
337,88.7,,2.05234
338,88.7,68.0,2.05234
339,89.0,,1.06489
340,88.7,66.0,2.05234
341,88.0,,2.05234
342,88.0,66.0,2.05234
343,87.5,,2.05234
344,87.3,66.0,1.06489
345,87.8,,2.05234
346,87.8,66.0,1.06489
347,87.5,,2.05234
348,87.5,67.0,1.06489
349,87.5,,2.05234
350,88.3,68.0,2.05234
351,88.0,,2.05234
352,88.2,68.0,2.05234
353,88.0,,1.06489
354,88.4,68.0,1.06489
355,88.0,,1.06489
356,87.5,69.0,1.06489
357,87.6,,1.06489
358,88.1,69.0,2.05234
359,88.3,,1.06489
360,88.3,68.0,1.06489
361,88.9,,1.06489
362,88.7,67.0,2.05234
363,88.8,,2.05234
364,88.8,66.0,1.06489
365,88.3,,2.05234
366,88.6,66.0,1.06489
367,87.8,,1.06489
368,86.3,65.0,1.06489
369,85.8,,1.06489
370,86.5,66.0,1.06489
371,85.5,,1.06489
372,85.6,66.0,1.06489
373,85.9,,1.06489
374,83.3,66.0,2.05234
375,83.8,,1.06489
376,84.6,66.0,1.06489
377,83.9,,1.06489
378,83.2,66.0,1.06489
379,83.3,,1.06489
380,83.5,67.0,1.06489
381,83.3,,0.0774297
382,83.1,67.0,1.06489
383,81.5,,1.06489
384,81.6,66.0,1.06489
385,80.5,,1.06489
386,80.4,66.0,1.06489
387,81.1,,2.05234
388,81.4,66.0,2.05234
389,81.8,,1.06489
390,83.7,66.0,1.06489
391,82.7,,1.06489
392,82.3,66.0,1.06489
393,81.5,,2.05234
394,81.0,66.0,1.06489
395,81.4,,1.06489
396,80.9,66.0,0.0774297
397,81.2,,1.06489
398,79.8,66.0,0.0774297
399,79.0,,2.05234
400,79.8,65.0,1.06489
401,80.4,,2.05234
402,81.3,65.0,1.06489
403,80.4,,1.06489
404,79.4,66.0,1.06489
405,79.0,,0.0774297
406,80.2,66.0,0.0774297
407,80.6,,0.0774297
408,81.7,66.0,0.0774297
409,81.7,,1.06489
410,82.5,67.0,1.06489
411,82.4,,1.06489
412,82.0,66.0,1.06489
413,82.1,,1.06489
414,81.0,66.0,1.06489
415,81.7,,1.06489
416,81.9,66.0,1.06489
417,81.0,,0.0774297
418,80.2,67.0,2.05234
419,80.2,,1.06489
420,80.0,69.0,1.06489
421,81.3,,1.06489
422,80.7,67.0,1.06489
423,80.9,,1.06489
424,81.8,66.0,1.06489
425,81.6,,2.05234
426,80.7,66.0,2.05234
427,80.9,,1.06489
428,79.6,64.0,1.06489
429,79.8,,1.06489
430,81.5,66.0,1.06489
431,81.4,,1.06489
432,82.9,65.0,0.0774297
433,83.6,,1.06489
434,83.3,65.0,2.05234
435,83.4,,1.06489
436,83.2,66.0,0.0774297
437,83.3,,1.06489
438,83.4,66.0,1.06489
439,83.3,,1.06489
440,83.3,67.0,1.06489
441,83.5,,0.0774297
442,83.4,67.0,1.06489
443,83.6,,1.06489
444,83.6,67.0,1.06489
445,83.7,,1.06489
446,83.8,67.0,0.0774297
447,83.8,,0.0774297
448,84.2,67.0,0.0774297
449,84.1,,0.0774297
450,83.8,66.0,1.06489
451,84.0,,0.0774297
452,84.9,66.0,1.06489
453,85.9,,0.0774297
454,85.7,66.0,0.0774297
455,85.2,,0.0774297
456,85.1,66.0,0.0774297
457,84.6,,-0.910027
458,85.1,66.0,0.0774297
459,86.2,,0.0774297
460,86.9,67.0,2.05234
461,86.9,,0.0774297
462,86.9,67.0,0.0774297
463,87.2,,1.06489
464,87.5,67.0,1.06489
465,87.2,,0.0774297
466,87.5,67.0,0.0774297
467,88.0,,0.0774297
468,88.2,67.0,0.0774297
469,87.7,,2.05234
470,87.5,68.0,1.06489
471,87.2,,1.06489
472,87.0,68.0,0.0774297
473,86.5,,0.0774297
474,86.7,68.0,1.06489
475,87.3,,0.0774297
476,87.8,67.0,2.05234
477,88.7,,1.06489
478,88.9,66.0,1.06489
479,88.9,,0.0774297
480,89.0,66.0,0.0774297
481,89.4,,0.0774297
482,89.4,66.0,0.0774297
483,90.1,,0.0774297
484,90.1,66.0,0.0774297
485,89.6,,1.06489
486,89.9,67.0,1.06489
487,90.8,,1.06489
488,91.3,66.0,0.0774297
489,91.4,,2.05234
490,90.1,66.0,0.0774297
491,90.6,,1.06489
492,91.7,66.0,1.06489
493,91.9,,0.0774297
494,91.2,66.0,0.0774297
495,90.0,,1.06489
496,90.2,66.0,1.06489
497,89.3,,1.06489
498,88.0,67.0,0.0774297
499,88.0,,0.0774297
500,86.6,67.0,0.0774297
501,87.1,,1.06489
502,87.1,67.0,1.06489
503,87.5,,1.06489
504,88.1,67.0,0.0774297
505,86.2,,0.0774297
506,84.8,66.0,0.0774297
507,83.9,,0.0774297
508,83.2,66.0,0.0774297
509,81.7,,0.0774297
510,81.3,66.0,0.0774297
511,81.3,,1.06489
512,81.0,66.0,1.06489
513,83.1,,0.0774297
514,82.7,66.0,1.06489
515,82.7,,1.06489
516,82.0,66.0,1.06489
517,80.7,,0.0774297
518,82.6,66.0,-0.910027
519,82.5,,0.0774297
520,81.2,67.0,0.0774297
521,82.1,,1.06489
522,87.1,66.0,1.06489
523,88.8,,0.0774297
524,88.8,66.0,1.06489
525,90.3,,1.06489
526,90.8,66.0,1.06489
527,90.8,,2.05234
528,90.6,67.0,1.06489
529,91.0,,2.05234
530,90.2,68.0,1.06489
531,88.8,,1.06489
532,90.1,69.0,1.06489
533,90.6,,1.06489
534,89.4,69.0,1.06489
535,88.7,,1.06489
536,89.4,69.0,1.06489
537,88.9,,2.05234
538,90.0,68.0,2.05234
539,90.9,,1.06489
540,90.4,67.0,1.06489
541,86.2,,0.0774297
542,84.3,67.0,1.06489
543,83.6,,0.0774297
544,82.8,66.0,0.0774297
545,82.9,,0.0774297
546,83.1,66.0,1.06489
547,87.8,,1.06489
548,91.0,66.0,0.0774297
549,91.7,,0.0774297
550,91.8,67.0,0.0774297
551,91.9,,0.0774297
552,92.3,67.0,0.0774297
553,92.3,,1.06489
554,92.4,67.0,1.06489
555,92.8,,1.06489
556,93.1,67.0,0.0774297
557,93.0,,0.0774297
558,93.1,67.0,0.0774297
559,93.1,,1.06489
560,93.1,67.0,0.0774297
561,92.8,,0.0774297
562,93.0,67.0,0.0774297
563,93.3,,1.06489
564,93.6,68.0,0.0774297
565,93.2,,0.0774297
566,93.2,68.0,1.06489
567,93.7,,0.0774297
568,94.2,67.0,0.0774297
569,94.4,,0.0774297
570,94.5,67.0,0.0774297
571,94.5,,0.0774297
572,94.5,67.0,1.06489
573,94.5,,0.0774297
574,94.6,67.0,0.0774297
575,94.6,,1.06489
576,94.8,67.0,0.0774297
577,94.8,,0.0774297
578,94.8,67.0,0.0774297
579,94.8,,1.06489
580,94.8,67.0,0.0774297
581,94.6,,0.0774297
582,94.1,67.0,0.0774297
583,92.9,,0.0774297
584,91.6,66.0,0.0774297
585,91.0,,0.0774297
586,89.3,67.0,-0.910027
587,88.0,,0.0774297
588,88.7,67.0,1.06489
589,89.1,,1.06489
590,88.9,67.0,1.06489
591,89.9,,0.0774297
592,89.7,67.0,1.06489
593,91.5,,1.06489
594,91.5,67.0,1.06489
595,91.5,,0.0774297
596,91.5,67.0,0.0774297
597,91.5,,0.0774297
598,91.1,67.0,1.06489
599,90.9,,1.06489
600,90.1,67.0,1.06489
601,88.9,,1.06489
602,87.8,67.0,1.06489
603,86.8,,0.0774297
604,86.8,67.0,1.06489
605,86.2,,1.06489
606,85.6,67.0,1.06489
607,84.2,,1.06489
608,82.9,67.0,1.06489
609,79.9,,1.06489
610,77.0,67.0,1.06489
611,72.5,,1.06489
612,65.6,67.0,1.06489
613,63.2,,1.06489
614,62.4,67.0,2.05234
615,62.3,,2.05234
616,62.2,67.0,0.0774297
617,62.0,,0.0774297
618,61.6,67.0,2.05234
619,61.5,,1.06489
620,61.5,67.0,0.0774297
621,61.1,,0.0774297
622,61.0,67.0,0.0774297
623,60.7,,0.0774297
624,60.9,67.0,1.06489
625,61.0,,1.06489
626,61.1,67.0,1.06489
627,61.1,,0.0774297
628,61.0,67.0,0.0774297
629,60.9,,0.0774297
630,60.8,67.0,0.0774297
631,58.7,,0.0774297
632,59.1,67.0,0.0774297
633,60.8,,1.06489
634,60.9,68.0,0.0774297
635,61.0,,0.0774297
636,61.1,68.0,0.0774297
637,61.1,,0.0774297
638,61.1,68.0,0.0774297
639,61.1,,-0.910027
640,61.1,68.0,1.06489
641,61.1,,0.0774297
642,61.1,68.0,0.0774297
643,61.1,,0.0774297
644,61.1,68.0,1.06489
645,61.1,,0.0774297
646,61.1,68.0,0.0774297
647,61.1,,0.0774297
648,61.1,69.0,0.0774297
649,61.1,,0.0774297
650,61.1,69.0,1.06489
651,61.4,,1.06489
652,61.7,69.0,0.0774297
653,61.5,,0.0774297
654,61.3,69.0,0.0774297
655,61.3,,0.0774297
656,61.6,69.0,0.0774297
657,61.6,,1.06489
658,62.0,69.0,1.06489
659,62.0,,0.0774297
660,62.0,69.0,0.0774297
661,63.1,,0.0774297
662,63.1,69.0,0.0774297
663,63.2,,0.0774297
664,63.8,73.0,0.0774297
665,64.8,,0.0774297
666,64.8,69.0,1.06489
667,64.8,,1.06489
668,64.8,70.0,1.06489
669,69.3,,0.0774297
670,70.2,67.0,1.06489
671,70.7,,1.06489
672,70.5,70.0,1.06489
673,68.3,,1.06489
674,67.6,70.0,0.0774297
675,68.4,,0.0774297
676,68.1,70.0,1.06489
677,67.7,,1.06489
678,67.6,69.0,1.06489
679,67.4,,1.06489
680,63.8,67.0,1.06489
681,61.3,,0.0774297
682,58.8,70.0,1.06489
683,58.8,,1.06489
684,58.6,70.0,2.05234
685,58.4,,1.06489
686,58.0,70.0,1.06489
687,58.4,,0.0774297
688,58.9,70.0,0.0774297
689,59.1,,0.0774297
690,60.1,71.0,0.0774297
691,61.8,,-0.910027
692,61.9,71.0,-0.910027
693,62.5,,0.0774297
694,62.4,71.0,0.0774297
695,62.8,,0.0774297
696,63.1,71.0,0.0774297
697,62.8,,1.06489
698,62.4,72.0,1.06489
699,62.3,,1.06489
700,63.2,72.0,0.0774297
701,63.6,,0.0774297
702,63.8,72.0,0.0774297
703,64.6,,1.06489
704,64.6,73.0,0.0774297
705,65.7,,0.0774297
706,66.0,73.0,0.0774297
707,66.2,,0.0774297
708,65.9,74.0,0.0774297
709,64.0,,0.0774297
710,63.2,75.0,1.06489
711,63.4,,0.0774297
712,63.2,76.0,0.0774297
713,67.2,,0.0774297
714,68.1,77.0,-0.910027
715,68.0,,-0.910027
716,65.5,77.0,0.0774297
717,65.9,,0.0774297
718,67.1,77.0,-0.910027
719,66.6,,1.06489
720,68.7,77.0,1.06489
721,67.0,,0.0774297
722,67.2,76.0,0.0774297
723,67.1,,1.06489
724,69.6,75.0,1.06489
725,71.8,,0.0774297
726,72.8,73.0,0.0774297
727,73.6,,0.0774297
728,73.7,71.0,0.0774297
729,74.0,,1.06489
730,75.1,70.0,1.06489
731,75.5,,0.0774297
732,74.7,70.0,0.0774297
733,73.9,,0.0774297
734,71.8,69.0,0.0774297
735,66.4,,0.0774297
736,65.1,68.0,1.06489
737,61.6,,0.0774297
738,60.1,68.0,0.0774297
739,58.0,,-0.910027
740,59.0,67.0,0.0774297
741,60.2,,0.0774297
742,57.0,67.0,0.0774297
743,58.7,,0.0774297
