sec,BIS,HR,ART
0,40.4,,
1,39.8,,
2,40.5,43.0,-8.80968
3,41.0,,-8.80968
4,40.8,43.0,-8.80968
5,40.9,,-8.80968
6,41.0,43.0,-8.80968
7,41.0,,-8.80968
8,40.8,43.0,-8.80968
9,40.8,,-8.80968
10,39.0,43.0,-8.80968
11,37.2,,-8.80968
12,37.3,43.0,-8.80968
13,37.1,,-8.80968
14,37.0,42.0,-7.82223
15,36.9,,-7.82223
16,36.1,42.0,-7.82223
17,35.7,,-7.82223
18,34.4,42.0,-7.82223
19,34.0,,-7.82223
20,32.5,42.0,-7.82223
21,31.0,,-7.82223
22,30.8,42.0,-7.82223
23,29.8,,-7.82223
24,28.7,42.0,-7.82223
25,27.1,,-7.82223
26,26.1,42.0,-7.82223
27,25.5,,-7.82223
28,24.5,41.0,-7.82223
29,24.6,,-7.82223
30,23.9,42.0,-7.82223
31,22.9,,-7.82223
32,23.3,42.0,-7.82223
33,24.1,,-7.82223
34,23.8,42.0,-7.82223
35,23.7,,-7.82223
36,23.8,41.0,-7.82223
37,23.6,,-7.82223
38,23.3,41.0,-8.80968
39,23.6,,-7.82223
40,22.3,41.0,-8.80968
41,23.2,,-8.80968
42,23.9,41.0,-8.80968
43,21.7,,-8.80968
44,21.6,41.0,-8.80968
45,23.5,,-8.80968
46,24.2,41.0,-7.82223
47,24.3,,-7.82223
48,25.8,41.0,-7.82223
49,26.1,,-7.82223
50,25.7,41.0,-8.80968
51,25.2,,-7.82223
52,25.1,41.0,-7.82223
53,24.7,,-8.80968
54,24.7,41.0,-7.82223
55,24.3,,-7.82223
56,24.6,41.0,-7.82223
57,25.7,,-7.82223
58,25.8,41.0,-7.82223
59,25.9,,-7.82223
60,24.2,41.0,-8.80968
61,23.5,,-7.82223
62,25.3,41.0,-7.82223
63,25.3,,-7.82223
64,26.2,41.0,-7.82223
65,30.5,,-7.82223
66,30.4,41.0,-7.82223
67,30.0,,-8.80968
68,30.3,41.0,-8.80968
69,26.4,,-8.80968
70,27.6,41.0,-8.80968
71,27.3,,-8.80968
72,28.1,41.0,-8.80968
73,26.7,,-8.80968
74,26.5,42.0,-8.80968
75,25.9,,-8.80968
76,26.0,42.0,-8.80968
77,26.4,,-8.80968
78,26.2,42.0,-8.80968
79,26.0,,-8.80968
80,25.7,42.0,-8.80968
81,25.6,,-8.80968
82,25.7,44.0,-8.80968
83,25.7,,-8.80968
84,25.9,44.0,-8.80968
85,25.9,,-8.80968
86,26.0,45.0,-8.80968
87,26.7,,-8.80968
88,24.7,45.0,-8.80968
89,24.1,,-8.80968
90,23.5,45.0,-8.80968
91,23.1,,-8.80968
92,23.9,45.0,-8.80968
93,24.3,,-8.80968
94,24.1,46.0,-8.80968
95,25.8,,-8.80968
96,24.9,47.0,-8.80968
97,23.1,,-8.80968
98,24.6,47.0,-8.80968
99,24.4,,-8.80968
100,25.1,49.0,-8.80968
101,25.5,,-7.82223
102,26.0,50.0,-8.80968
103,26.7,,-8.80968
104,26.4,50.0,-8.80968
105,26.9,,-8.80968
106,28.1,50.0,-9.79714
107,30.8,,-8.80968
108,29.8,51.0,-8.80968
109,27.4,,-8.80968
110,28.2,51.0,-8.80968
111,27.2,,-8.80968
112,27.0,51.0,-8.80968
113,26.8,,-8.80968
114,28.4,52.0,-8.80968
115,26.9,,-9.79714
116,26.9,53.0,-8.80968
117,26.9,,-8.80968
118,27.1,54.0,-8.80968
119,28.6,,-8.80968
120,29.4,55.0,-9.79714
121,29.5,,-7.82223
122,29.9,56.0,-8.80968
123,30.0,,-7.82223
124,29.0,57.0,-7.82223
125,30.1,,-7.82223
126,29.0,58.0,-7.82223
127,0.0,,-7.82223
128,0.0,59.0,-8.80968
129,0.0,,-8.80968
130,0.0,60.0,-8.80968
131,0.0,,-8.80968
132,0.0,61.0,-8.80968
133,0.0,,-8.80968
134,0.0,61.0,-8.80968
135,0.0,,-7.82223
136,0.0,61.0,-7.82223
137,0.0,,-7.82223
138,0.0,60.0,-8.80968
139,0.0,,-7.82223
140,0.0,59.0,-7.82223
141,0.0,,-8.80968
142,0.0,59.0,-8.80968
143,0.0,,-8.80968
144,0.0,58.0,-7.82223
145,0.0,,-7.82223
146,0.0,58.0,-8.80968
147,0.0,,-8.80968
148,0.0,58.0,-17.6968
149,0.0,,4.02726
150,0.0,58.0,4.02726
151,0.0,,4.02726
152,0.0,57.0,2.05234
153,0.0,,4.02726
154,0.0,57.0,5.01471
155,0.0,,7.97709
156,0.0,57.0,5.01471
157,0.0,,6.00217
158,0.0,57.0,9.952
159,0.0,,3.0398
160,0.0,56.0,19.8266
161,0.0,,25.7513
162,0.0,56.0,23.7764
163,0.0,,23.7764
164,0.0,56.0,36.6133
165,0.0,,37.6008
166,0.0,55.0,30.6886
167,0.0,,30.6886
168,0.0,55.0,29.7011
169,0.0,,29.7011
170,0.0,55.0,30.6886
171,0.0,,29.7011
172,0.0,54.0,29.7011
173,0.0,,29.7011
174,0.0,54.0,30.6886
175,0.0,,30.6886
176,0.0,54.0,29.7011
177,0.0,,30.6886
178,0.0,54.0,29.7011
179,0.0,,29.7011
180,0.0,53.0,28.7137
181,0.0,,44.513
182,0.0,53.0,19.8266
183,0.0,,15.8767
184,0.0,53.0,27.7262
185,31.5,,226.205
186,31.5,53.0,6.00217
187,31.0,,24.7639
188,31.0,53.0,16.8642
189,31.0,,18.8391
190,31.0,52.0,18.8391
191,31.5,,15.8767
192,32.3,52.0,25.7513
193,33.6,,18.8391
194,31.4,52.0,18.8391
195,31.5,,18.8391
196,31.7,52.0,18.8391
