sec,BIS,HR,ART
0,,,-13.747
1,0.0,,
2,0.0,42.0,
3,0.0,,-13.747
4,0.0,42.0,-13.747
5,0.0,,-13.747
6,0.0,43.0,-13.747
7,0.0,,-12.7595
8,0.0,43.0,-13.747
9,0.0,,-13.747
10,0.0,43.0,-13.747
11,0.0,,-13.747
12,0.0,43.0,-12.7595
13,0.0,,-12.7595
14,0.0,43.0,-12.7595
15,0.0,,-13.747
16,0.0,44.0,-13.747
17,0.0,,-12.7595
18,0.0,44.0,-13.747
19,0.0,,-12.7595
20,0.0,44.0,-13.747
21,0.0,,-13.747
22,0.0,44.0,-13.747
23,0.0,,-11.7721
24,0.0,45.0,-13.747
25,0.0,,-13.747
26,0.0,47.0,-13.747
27,0.0,,-12.7595
28,0.0,49.0,-10.7846
29,0.0,,-12.7595
30,0.0,49.0,-12.7595
31,0.0,,-12.7595
32,0.0,50.0,-12.7595
33,0.0,,-13.747
34,0.0,49.0,-12.7595
35,0.0,,-12.7595
36,0.0,48.0,-12.7595
37,0.0,,-12.7595
38,0.0,44.0,-12.7595
39,0.0,,-11.7721
40,0.0,43.0,-13.747
41,0.0,,-12.7595
42,0.0,43.0,-13.747
43,0.0,,-11.7721
44,0.0,42.0,-12.7595
45,0.0,,-13.747
46,0.0,42.0,-11.7721
47,0.0,,-10.7846
48,0.0,43.0,-12.7595
49,0.0,,-12.7595
50,0.0,43.0,-11.7721
51,0.0,,-13.747
52,0.0,43.0,-13.747
53,0.0,,-12.7595
54,0.0,44.0,-12.7595
55,0.0,,-13.747
56,0.0,45.0,-11.7721
57,0.0,,-13.747
58,0.0,46.0,-13.747
59,0.0,,-12.7595
60,0.0,47.0,-13.747
61,0.0,,-12.7595
62,0.0,47.0,-12.7595
63,0.0,,-13.747
64,0.0,46.0,-12.7595
65,0.0,,-13.747
66,0.0,46.0,-13.747
67,0.0,,-13.747
68,0.0,46.0,-12.7595
69,0.0,,-13.747
70,0.0,45.0,-13.747
71,0.0,,-12.7595
72,0.0,45.0,-12.7595
73,0.0,,-12.7595
74,0.0,45.0,-13.747
75,0.0,,-13.747
76,0.0,44.0,-12.7595
77,0.0,,-13.747
78,0.0,45.0,-13.747
79,0.0,,-12.7595
80,0.0,45.0,-13.747
81,0.0,,-13.747
82,0.0,46.0,-13.747
83,0.0,,-12.7595
84,0.0,46.0,-11.7721
85,0.0,,-12.7595
86,0.0,46.0,-13.747
87,80.1,,-13.747
88,80.1,46.0,-12.7595
89,80.1,,-12.7595
90,80.1,46.0,-11.7721
91,80.1,,-13.747
92,80.1,46.0,-13.747
93,80.1,,-11.7721
94,80.1,46.0,-12.7595
95,80.1,,-12.7595
96,80.1,46.0,-12.7595
97,80.1,,-11.7721
98,80.1,46.0,-11.7721
99,80.1,,-11.7721
100,85.9,48.0,-12.7595
101,84.9,,-12.7595
102,86.4,47.0,-12.7595
103,86.6,,-13.747
104,85.5,47.0,-12.7595
105,83.6,,-13.747
106,86.1,46.0,-13.747
107,87.6,,-12.7595
108,88.7,46.0,-13.747
109,87.6,,-12.7595
110,87.9,45.0,-12.7595
111,88.2,,-12.7595
112,90.0,43.0,-13.747
113,90.3,,-12.7595
114,91.9,43.0,-12.7595
115,90.8,,-12.7595
116,90.8,43.0,-12.7595
117,90.3,,-12.7595
118,88.0,43.0,-13.747
119,87.1,,-12.7595
120,89.2,43.0,-12.7595
121,87.5,,-12.7595
122,86.5,43.0,-12.7595
123,87.7,,-12.7595
124,88.0,43.0,-12.7595
125,85.7,,-13.747
126,87.0,43.0,-12.7595
127,86.9,,-13.747
128,88.9,43.0,-13.747
129,88.3,,-12.7595
130,88.3,43.0,-13.747
131,86.5,,-13.747
132,86.7,43.0,-12.7595
133,87.3,,-12.7595
134,88.2,43.0,-13.747
135,88.7,,-13.747
136,89.1,,-13.747
137,88.3,,-12.7595
138,88.1,,-12.7595
139,88.1,,-13.747
140,88.1,,-13.747
141,89.0,,-13.747
142,90.9,,-12.7595
143,92.3,,-13.747
144,91.1,,-13.747
145,92.0,,-12.7595
146,93.3,,-13.747
147,92.9,,-13.747
148,92.9,,-12.7595
149,92.9,,-13.747
150,92.9,,-12.7595
151,92.2,,-12.7595
152,91.1,,-13.747
153,91.1,,-13.747
154,91.2,,-13.747
155,91.2,,-12.7595
156,91.0,,-11.7721
157,91.0,,-10.7846
158,91.4,,-11.7721
159,91.2,,-12.7595
160,90.4,,-11.7721
161,90.7,,-11.7721
162,90.8,,-11.7721
163,90.8,,-11.7721
164,90.8,,-12.7595
165,90.8,,-12.7595
166,90.6,,-11.7721
167,90.2,,-12.7595
168,90.0,,-12.7595
169,90.0,,-12.7595
170,90.1,,-12.7595
171,90.5,,-13.747
172,90.8,,-13.747
173,90.3,,-13.747
174,89.2,,-11.7721
175,90.3,,-11.7721
176,90.7,,-13.747
177,90.3,,-13.747
178,90.3,,-12.7595
179,90.3,,-11.7721
180,89.3,,-12.7595
181,90.1,,-12.7595
182,90.1,61.0,-13.747
183,90.1,,-13.747
184,88.4,59.0,-12.7595
185,88.4,,-12.7595
186,86.8,58.0,-12.7595
187,82.4,,-12.7595
188,70.2,57.0,-13.747
189,61.4,,-12.7595
190,61.0,55.0,-12.7595
191,58.7,,-13.747
192,54.3,54.0,-12.7595
193,53.0,,-12.7595
194,53.5,49.0,-11.7721
195,52.2,,-12.7595
196,53.1,48.0,-12.7595
197,56.1,,-12.7595
198,56.2,45.0,-13.747
199,53.2,,-12.7595
200,50.9,45.0,-13.747
201,51.3,,-13.747
202,55.7,40.0,-13.747
203,56.0,,-13.747
204,56.5,39.0,-13.747
205,59.9,,-12.7595
206,67.7,39.0,-12.7595
207,73.2,,-14.7344
208,73.2,38.0,-13.747
209,73.5,,-12.7595
210,69.0,39.0,81.0489
211,63.8,,-60.1574
212,56.3,40.0,-3.8724
213,53.4,,-52.2578
214,47.6,39.0,29.7011
215,43.5,,53.4001
216,39.2,39.0,32.6635
217,35.6,,-7.82223
218,33.6,39.0,19.8266
219,32.8,,5.01471
220,33.2,39.0,14.8893
221,32.7,,-10.7846
222,30.3,38.0,2.05234
223,29.6,,54.3876
224,30.3,38.0,25.7513
225,30.4,,-10.7846
226,30.7,37.0,-0.910027
227,30.8,,19.8266
228,29.7,37.0,18.8391
229,30.1,,24.7639
230,31.9,36.0,82.0364
231,33.0,,-1.89748
232,32.3,36.0,26.7388
233,32.1,,-7.82223
234,33.3,36.0,6.00217
235,34.5,,12.9144
236,35.9,36.0,21.8015
237,37.3,,20.814
238,39.2,35.0,21.8015
239,40.9,,-19.6717
240,42.0,35.0,53.4001
241,42.2,,-19.6717
242,43.7,35.0,6.00217
243,43.3,,6.00217
244,43.2,35.0,-6.83477
245,43.7,,3.0398
246,48.6,35.0,-2.88494
247,48.9,,-13.747
248,48.9,35.0,40.5632
249,48.9,,22.7889
250,48.9,35.0,34.6384
251,48.9,,123.51
252,51.2,35.0,68.212
253,52.8,,90.9235
254,52.3,34.0,60.3123
255,52.5,,81.0489
256,54.1,34.0,64.2621
257,51.8,,101.786
258,48.0,34.0,112.648
259,44.2,,56.3625
260,41.9,34.0,87.9611
261,40.5,,59.3249
262,38.3,34.0,80.0614
263,37.9,,59.3249
264,35.3,34.0,72.1618
265,33.7,,114.622
266,32.6,34.0,58.3374
267,32.4,,82.0364
268,32.5,34.0,58.3374
269,33.6,,72.1618
270,33.5,34.0,86.9736
271,32.0,,66.2371
272,32.1,34.0,108.698
273,33.7,,64.2621
274,35.9,34.0,85.9862
275,37.6,,60.3123
276,39.6,34.0,80.0614
277,44.1,,52.4127
278,47.1,34.0,68.212
279,47.1,,89.936
280,49.6,34.0,61.2998
281,48.9,,93.8858
282,47.2,33.0,56.3625
283,46.3,,77.0991
284,46.3,33.0,55.375
285,46.3,,65.2496
286,45.3,33.0,106.723
287,45.3,,67.2245
288,45.3,34.0,83.0238
289,46.4,,147.209
290,47.2,34.0,67.2245
291,47.2,,99.8106
292,47.2,34.0,62.2872
293,46.7,,93.8858
294,44.0,35.0,51.4252
295,44.0,,75.1242
296,44.0,35.0,107.71
297,44.0,,71.1743
298,44.0,35.0,92.8984
299,44.0,,61.2998
300,44.0,35.0,79.074
301,44.0,,88.9486
302,44.0,35.0,63.2747
303,44.0,,83.0238
304,44.0,36.0,103.76
305,42.4,,111.66
306,42.4,36.0,71.1743
307,40.9,,75.1242
308,40.5,39.0,94.8733
309,40.2,,131.409
310,39.4,43.0,124.497
311,40.9,,79.074
312,40.6,45.0,90.9235
313,41.6,,97.8357
314,43.6,47.0,110.673
315,44.2,,125.484
316,44.9,47.0,114.622
317,44.9,,118.572
318,44.9,60.0,146.221
319,44.9,,126.472
320,45.2,64.0,120.547
321,43.9,,110.673
322,44.0,66.0,102.773
323,45.9,,97.8357
324,45.9,68.0,97.8357
325,46.3,,141.284
326,46.6,66.0,116.597
327,47.5,,103.76
328,49.3,71.0,155.108
329,48.4,,118.572
330,47.1,71.0,107.71
331,47.1,,126.472
332,47.5,73.0,107.71
333,48.4,,157.083
334,46.3,79.0,113.635
335,48.4,,122.522
336,49.7,79.0,127.459
337,50.6,,103.76
338,50.6,85.0,120.547
339,51.3,,107.71
340,51.3,86.0,145.234
341,50.9,,112.648
342,50.9,87.0,163.008
343,50.9,,109.685
344,51.0,87.0,176.832
345,50.7,,127.459
346,50.8,87.0,110.673
347,50.9,,129.434
