sec,BIS,HR,ART
0,,,
1,0.0,,
2,0.0,,
3,0.0,,
4,0.0,77.0,-10.7846
5,0.0,,-10.7846
6,0.0,77.0,-11.7721
7,0.0,,-10.7846
8,0.0,77.0,-10.7846
9,0.0,,-10.7846
10,0.0,77.0,-10.7846
11,0.0,,-10.7846
12,0.0,77.0,-9.79714
13,0.0,,-9.79714
14,0.0,77.0,-9.79714
15,0.0,,-9.79714
16,0.0,77.0,-9.79714
17,0.0,,-8.80968
18,0.0,77.0,-9.79714
19,0.0,,-8.80968
20,0.0,77.0,-9.79714
21,0.0,,-9.79714
22,0.0,77.0,-9.79714
23,0.0,,-9.79714
24,0.0,79.0,-9.79714
25,0.0,,-8.80968
26,0.0,80.0,-9.79714
27,0.0,,-9.79714
28,0.0,81.0,-8.80968
29,0.0,,-9.79714
30,0.0,81.0,-9.79714
31,0.0,,-8.80968
32,0.0,80.0,-8.80968
33,0.0,,-8.80968
34,0.0,80.0,-9.79714
35,0.0,,-8.80968
36,0.0,79.0,-8.80968
37,0.0,,-8.80968
38,0.0,80.0,-9.79714
39,0.0,,-8.80968
40,0.0,80.0,-8.80968
41,0.0,,-8.80968
42,0.0,81.0,-8.80968
43,0.0,,-8.80968
44,0.0,81.0,-8.80968
45,0.0,,-8.80968
46,0.0,82.0,-8.80968
47,0.0,,-8.80968
48,0.0,82.0,-8.80968
49,0.0,,-8.80968
50,0.0,82.0,-8.80968
51,0.0,,-9.79714
52,0.0,82.0,-9.79714
53,0.0,,-8.80968
54,0.0,81.0,-8.80968
55,0.0,,-8.80968
56,0.0,81.0,-8.80968
57,0.0,,-8.80968
58,0.0,80.0,-8.80968
59,0.0,,-8.80968
60,0.0,80.0,-8.80968
61,0.0,,-8.80968
62,0.0,80.0,-8.80968
63,0.0,,-8.80968
64,0.0,80.0,-8.80968
65,0.0,,-7.82223
66,0.0,79.0,-8.80968
67,0.0,,-8.80968
68,0.0,79.0,-8.80968
69,0.0,,-7.82223
70,0.0,79.0,-8.80968
71,0.0,,-7.82223
72,0.0,79.0,-7.82223
73,0.0,,-7.82223
74,0.0,79.0,-7.82223
75,0.0,,-7.82223
76,0.0,79.0,-8.80968
77,0.0,,-7.82223
78,0.0,79.0,-7.82223
79,0.0,,-7.82223
80,0.0,79.0,-7.82223
81,0.0,,-7.82223
82,0.0,78.0,-7.82223
83,0.0,,-10.7846
84,0.0,78.0,-9.79714
85,0.0,,-10.7846
86,0.0,79.0,-10.7846
87,0.0,,-10.7846
88,0.0,80.0,-10.7846
89,0.0,,-10.7846
90,0.0,80.0,-10.7846
91,0.0,,-10.7846
92,0.0,80.0,-10.7846
93,0.0,,-10.7846
94,0.0,80.0,-11.7721
95,0.0,,-10.7846
96,0.0,79.0,-10.7846
97,0.0,,-11.7721
98,0.0,79.0,-10.7846
99,0.0,,-10.7846
100,0.0,79.0,-10.7846
101,0.0,,-10.7846
102,0.0,79.0,-10.7846
103,0.0,,-11.7721
104,0.0,79.0,-11.7721
105,0.0,,-10.7846
106,0.0,80.0,-11.7721
107,0.0,,-11.7721
108,0.0,80.0,-10.7846
109,0.0,,-11.7721
110,0.0,80.0,-11.7721
111,0.0,,-11.7721
112,0.0,80.0,-10.7846
113,0.0,,-9.79714
114,0.0,80.0,-9.79714
115,0.0,,-8.80968
116,0.0,80.0,-9.79714
117,0.0,,-8.80968
118,0.0,80.0,-8.80968
119,0.0,,-8.80968
120,0.0,80.0,-8.80968
121,0.0,,-8.80968
122,0.0,80.0,-8.80968
123,0.0,,-8.80968
124,0.0,79.0,-9.79714
125,0.0,,-9.79714
126,0.0,79.0,-8.80968
127,0.0,,-8.80968
128,0.0,80.0,-9.79714
129,0.0,,-9.79714
130,0.0,80.0,-9.79714
131,0.0,,-8.80968
132,0.0,80.0,-9.79714
133,0.0,,-9.79714
134,0.0,80.0,-9.79714
135,0.0,,-8.80968
136,0.0,80.0,-9.79714
137,0.0,,-9.79714
138,0.0,80.0,-9.79714
139,0.0,,-8.80968
140,0.0,79.0,-9.79714
141,0.0,,-9.79714
142,0.0,79.0,-8.80968
143,0.0,,-9.79714
144,0.0,78.0,-9.79714
145,0.0,,-9.79714
146,0.0,78.0,-9.79714
147,0.0,,-9.79714
148,0.0,78.0,-9.79714
149,0.0,,-9.79714
150,0.0,79.0,-9.79714
151,0.0,,-8.80968
152,0.0,80.0,-8.80968
153,0.0,,-9.79714
154,0.0,81.0,-9.79714
155,0.0,,-9.79714
156,0.0,81.0,-8.80968
157,0.0,,-8.80968
158,0.0,80.0,-8.80968
159,0.0,,-9.79714
160,0.0,81.0,-9.79714
161,0.0,,-9.79714
162,0.0,80.0,-9.79714
163,0.0,,-8.80968
164,0.0,80.0,-8.80968
165,0.0,,-8.80968
166,0.0,80.0,-8.80968
167,0.0,,-8.80968
168,0.0,81.0,-8.80968
169,0.0,,-9.79714
170,0.0,81.0,-9.79714
171,0.0,,-8.80968
172,0.0,81.0,-8.80968
173,0.0,,-8.80968
174,0.0,81.0,-8.80968
175,0.0,,-8.80968
176,0.0,81.0,-8.80968
177,0.0,,-8.80968
178,0.0,81.0,-8.80968
179,0.0,,-8.80968
180,0.0,81.0,-8.80968
181,0.0,,-8.80968
182,0.0,81.0,-9.79714
183,0.0,,-8.80968
184,0.0,81.0,-8.80968
185,0.0,,-8.80968
186,0.0,81.0,-8.80968
187,0.0,,-9.79714
188,0.0,81.0,-8.80968
189,0.0,,-8.80968
190,0.0,81.0,-9.79714
191,0.0,,-8.80968
192,0.0,81.0,-8.80968
193,0.0,,-8.80968
194,0.0,81.0,-8.80968
195,0.0,,-8.80968
196,0.0,82.0,-9.79714
197,0.0,,-8.80968
198,0.0,82.0,-8.80968
199,0.0,,-8.80968
200,0.0,82.0,-7.82223
201,0.0,,-11.7721
202,0.0,82.0,-11.7721
203,0.0,,-11.7721
204,0.0,82.0,-11.7721
205,0.0,,-12.7595
206,0.0,82.0,-11.7721
207,0.0,,-11.7721
208,0.0,81.0,-11.7721
209,0.0,,-11.7721
210,0.0,81.0,-11.7721
211,0.0,,-11.7721
212,0.0,81.0,-11.7721
213,0.0,,-11.7721
214,0.0,81.0,-10.7846
215,0.0,,-11.7721
216,0.0,81.0,-12.7595
217,0.0,,-11.7721
218,0.0,81.0,-11.7721
219,0.0,,-11.7721
220,0.0,81.0,-12.7595
221,0.0,,-11.7721
222,0.0,80.0,-11.7721
223,0.0,,-11.7721
224,0.0,80.0,-12.7595
225,0.0,,-11.7721
226,0.0,80.0,-11.7721
227,0.0,,-11.7721
228,0.0,80.0,-11.7721
229,0.0,,-11.7721
230,0.0,81.0,-11.7721
231,0.0,,-10.7846
232,0.0,82.0,-10.7846
233,0.0,,-9.79714
234,0.0,82.0,-9.79714
235,0.0,,-9.79714
236,0.0,83.0,-9.79714
237,0.0,,-9.79714
238,0.0,83.0,-9.79714
239,0.0,,-9.79714
240,0.0,83.0,-10.7846
241,0.0,,-9.79714
242,0.0,83.0,-9.79714
243,0.0,,-9.79714
244,0.0,83.0,-9.79714
245,0.0,,-9.79714
246,0.0,83.0,-9.79714
247,0.0,,-9.79714
248,0.0,83.0,-9.79714
249,0.0,,-10.7846
250,0.0,90.0,-10.7846
251,0.0,,-10.7846
252,0.0,90.0,-10.7846
253,0.0,,-9.79714
254,0.0,91.0,-9.79714
255,0.0,,-9.79714
256,0.0,91.0,-9.79714
257,0.0,,-8.80968
258,0.0,90.0,-9.79714
259,0.0,,-9.79714
260,0.0,82.0,-10.7846
261,0.0,,-9.79714
262,0.0,82.0,-9.79714
263,0.0,,-9.79714
264,0.0,83.0,-10.7846
265,0.0,,-10.7846
266,0.0,83.0,-10.7846
267,0.0,,-10.7846
268,0.0,83.0,-10.7846
269,0.0,,-10.7846
270,0.0,83.0,-9.79714
271,0.0,,-10.7846
272,0.0,82.0,-9.79714
273,0.0,,-9.79714
274,0.0,82.0,-9.79714
275,0.0,,-10.7846
276,0.0,81.0,-9.79714
277,0.0,,-10.7846
278,0.0,81.0,-10.7846
279,0.0,,-9.79714
280,0.0,81.0,-10.7846
281,0.0,,-10.7846
282,0.0,81.0,-9.79714
283,0.0,,-9.79714
284,0.0,80.0,-9.79714
285,0.0,,-9.79714
286,0.0,79.0,-9.79714
287,0.0,,-9.79714
288,0.0,79.0,-9.79714
289,0.0,,-9.79714
290,0.0,79.0,-9.79714
291,0.0,,-9.79714
292,0.0,80.0,-9.79714
293,0.0,,-8.80968
294,0.0,80.0,-8.80968
295,0.0,,-8.80968
296,0.0,80.0,-9.79714
297,0.0,,-9.79714
298,0.0,79.0,-9.79714
299,0.0,,-9.79714
300,0.0,79.0,-8.80968
301,0.0,,-9.79714
302,0.0,79.0,-9.79714
303,0.0,,-9.79714
304,0.0,79.0,-8.80968
305,0.0,,-9.79714
306,0.0,79.0,-9.79714
307,0.0,,-8.80968
308,0.0,78.0,-8.80968
309,0.0,,-9.79714
310,0.0,78.0,-8.80968
311,0.0,,-8.80968
312,0.0,78.0,-8.80968
313,0.0,,-8.80968
314,0.0,78.0,-8.80968
315,0.0,,-8.80968
316,0.0,78.0,-8.80968
317,0.0,,-8.80968
318,0.0,78.0,-8.80968
319,0.0,,-11.7721
320,0.0,78.0,-11.7721
321,0.0,,-11.7721
322,0.0,78.0,-10.7846
323,0.0,,-11.7721
324,0.0,78.0,-11.7721
325,0.0,,-11.7721
326,0.0,78.0,-11.7721
327,0.0,,-11.7721
328,0.0,79.0,-11.7721
329,0.0,,-11.7721
330,0.0,79.0,-11.7721
331,0.0,,-11.7721
332,0.0,79.0,-11.7721
333,0.0,,-11.7721
334,0.0,79.0,-12.7595
335,0.0,,-11.7721
336,0.0,79.0,-11.7721
337,0.0,,-11.7721
338,0.0,79.0,-11.7721
339,0.0,,-11.7721
340,0.0,79.0,-11.7721
341,0.0,,-11.7721
342,0.0,79.0,-11.7721
343,0.0,,-11.7721
344,0.0,79.0,-11.7721
345,0.0,,-11.7721
346,0.0,79.0,-11.7721
347,0.0,,-12.7595
348,0.0,79.0,-11.7721
349,0.0,,-10.7846
350,0.0,79.0,-9.79714
351,0.0,,-9.79714
352,0.0,79.0,-9.79714
353,0.0,,-9.79714
354,0.0,79.0,-9.79714
355,0.0,,-9.79714
356,0.0,79.0,-9.79714
357,0.0,,-9.79714
358,0.0,79.0,-9.79714
359,0.0,,-9.79714
360,0.0,79.0,-9.79714
361,0.0,,-9.79714
362,0.0,79.0,-9.79714
363,0.0,,-9.79714
364,0.0,79.0,-9.79714
365,0.0,,-9.79714
366,0.0,79.0,-8.80968
367,0.0,,-8.80968
368,0.0,79.0,-8.80968
369,0.0,,-9.79714
370,0.0,80.0,-8.80968
371,0.0,,-9.79714
372,0.0,80.0,-9.79714
373,0.0,,-8.80968
374,0.0,81.0,-8.80968
375,0.0,,-8.80968
376,0.0,81.0,-9.79714
377,0.0,,-8.80968
378,0.0,81.0,-8.80968
379,0.0,,-8.80968
380,0.0,81.0,-9.79714
381,0.0,,-9.79714
382,0.0,81.0,-9.79714
383,0.0,,-9.79714
384,0.0,81.0,-10.7846
385,0.0,,-11.7721
386,0.0,81.0,-9.79714
387,0.0,,-10.7846
388,0.0,79.0,-10.7846
389,0.0,,-9.79714
390,0.0,79.0,-10.7846
391,0.0,,-9.79714
392,0.0,78.0,-9.79714
393,0.0,,-9.79714
394,0.0,78.0,-9.79714
395,0.0,,-9.79714
396,0.0,78.0,-9.79714
397,0.0,,-9.79714
398,0.0,79.0,-8.80968
399,0.0,,-9.79714
400,0.0,79.0,-9.79714
401,0.0,,-10.7846
402,0.0,78.0,-9.79714
403,0.0,,-9.79714
404,0.0,78.0,-9.79714
405,0.0,,-9.79714
406,0.0,78.0,-9.79714
407,0.0,,-9.79714
408,0.0,77.0,-9.79714
409,0.0,,-9.79714
410,0.0,77.0,-10.7846
411,0.0,,-9.79714
412,0.0,77.0,-8.80968
413,0.0,,-9.79714
414,0.0,77.0,-9.79714
415,0.0,,-8.80968
416,0.0,77.0,-9.79714
417,0.0,,-9.79714
418,0.0,77.0,-9.79714
419,0.0,,-9.79714
420,0.0,77.0,-8.80968
421,0.0,,-8.80968
422,0.0,76.0,-8.80968
423,0.0,,-9.79714
424,0.0,76.0,-8.80968
425,0.0,,-8.80968
426,0.0,77.0,-1.89748
427,0.0,,42.5381
428,0.0,77.0,40.5632
429,0.0,,-4.85986
430,0.0,77.0,-9.79714
431,0.0,,-10.7846
432,0.0,77.0,-9.79714
433,0.0,,-9.79714
434,0.0,78.0,-9.79714
435,0.0,,-9.79714
436,0.0,78.0,-9.79714
437,0.0,,-9.79714
438,0.0,78.0,-9.79714
439,0.0,,-9.79714
440,0.0,78.0,-9.79714
441,0.0,,-10.7846
442,0.0,78.0,-9.79714
443,0.0,,-9.79714
444,0.0,79.0,-8.80968
445,0.0,,-8.80968
446,0.0,79.0,-8.80968
447,0.0,,-9.79714
448,0.0,79.0,-8.80968
449,0.0,,-8.80968
450,0.0,79.0,-9.79714
451,0.0,,-8.80968
452,0.0,79.0,-9.79714
453,0.0,,-9.79714
454,0.0,79.0,-9.79714
455,0.0,,-9.79714
456,0.0,79.0,-8.80968
457,0.0,,-9.79714
458,0.0,80.0,-9.79714
459,0.0,,-9.79714
460,0.0,80.0,-25.5965
461,0.0,,-11.7721
462,0.0,80.0,-10.7846
463,0.0,,-10.7846
464,0.0,80.0,-10.7846
465,0.0,,-9.79714
466,0.0,80.0,-10.7846
467,0.0,,-9.79714
468,0.0,81.0,-10.7846
469,0.0,,-10.7846
470,0.0,81.0,-9.79714
471,0.0,,-10.7846
472,0.0,81.0,-9.79714
473,0.0,,-10.7846
474,0.0,81.0,-10.7846
475,0.0,,-10.7846
476,0.0,80.0,-9.79714
477,0.0,,-9.79714
478,0.0,80.0,-10.7846
479,0.0,,-10.7846
480,0.0,78.0,-11.7721
481,0.0,,-16.7093
482,0.0,77.0,-8.80968
483,0.0,,-9.79714
484,0.0,76.0,-8.80968
485,0.0,,-9.79714
486,0.0,76.0,-8.80968
487,0.0,,-8.80968
488,0.0,75.0,-8.80968
489,0.0,,-8.80968
490,0.0,76.0,-8.80968
491,0.0,,-7.82223
492,0.0,78.0,-7.82223
493,0.0,,-7.82223
494,0.0,83.0,-7.82223
495,0.0,,-7.82223
496,0.0,90.0,-8.80968
497,0.0,,-7.82223
498,0.0,96.0,-7.82223
499,0.0,,-7.82223
500,0.0,98.0,-7.82223
501,0.0,,-7.82223
502,0.0,101.0,-7.82223
503,0.0,,-7.82223
504,0.0,101.0,-7.82223
505,0.0,,-7.82223
506,0.0,101.0,-6.83477
507,0.0,,-6.83477
508,0.0,101.0,-7.82223
509,0.0,,-7.82223
510,0.0,101.0,-7.82223
511,0.0,,-7.82223
512,0.0,101.0,-6.83477
513,0.0,,-7.82223
514,0.0,100.0,-7.82223
515,0.0,,-7.82223
516,0.0,98.0,-7.82223
517,0.0,,-7.82223
518,0.0,97.0,-7.82223
519,0.0,,-7.82223
520,0.0,96.0,-7.82223
521,0.0,,-7.82223
522,0.0,96.0,-7.82223
523,0.0,,-7.82223
524,0.0,96.0,-7.82223
525,0.0,,-7.82223
526,0.0,96.0,-8.80968
527,0.0,,-7.82223
528,0.0,96.0,-6.83477
529,0.0,,-7.82223
530,0.0,96.0,-7.82223
531,0.0,,-7.82223
532,0.0,96.0,-7.82223
533,0.0,,-7.82223
534,0.0,96.0,-2.88494
535,0.0,,-12.7595
536,0.0,95.0,21.8015
537,0.0,,-4.85986
538,0.0,95.0,-1.89748
539,0.0,,-3.8724
540,0.0,94.0,-4.85986
541,0.0,,-9.79714
542,0.0,93.0,-6.83477
543,0.0,,-5.84731
544,0.0,92.0,-5.84731
545,0.0,,-6.83477
546,0.0,91.0,-5.84731
547,0.0,,-6.83477
548,0.0,90.0,-5.84731
549,0.0,,-5.84731
550,0.0,90.0,-3.8724
551,0.0,,-4.85986
552,0.0,91.0,-4.85986
553,0.0,,-4.85986
554,0.0,91.0,-5.84731
555,0.0,,-5.84731
556,0.0,90.0,-6.83477
557,0.0,,-5.84731
558,0.0,90.0,-6.83477
559,0.0,,-5.84731
560,0.0,89.0,-5.84731
561,0.0,,-6.83477
562,0.0,89.0,-5.84731
563,0.0,,-5.84731
564,0.0,89.0,-6.83477
565,0.0,,-5.84731
566,0.0,89.0,-5.84731
567,0.0,,-5.84731
568,0.0,90.0,-5.84731
569,0.0,,-5.84731
570,0.0,90.0,-5.84731
571,0.0,,-5.84731
572,0.0,90.0,-5.84731
573,0.0,,-5.84731
574,0.0,91.0,-6.83477
575,0.0,,-5.84731
576,0.0,91.0,-5.84731
577,0.0,,-6.83477
578,0.0,91.0,-5.84731
579,0.0,,-6.83477
580,0.0,91.0,-6.83477
581,0.0,,-4.85986
582,0.0,91.0,-6.83477
583,0.0,,-6.83477
584,0.0,91.0,-5.84731
585,0.0,,-5.84731
586,0.0,91.0,-6.83477
587,0.0,,-5.84731
588,0.0,92.0,-6.83477
589,0.0,,-6.83477
590,0.0,92.0,-6.83477
591,25.3,,-6.83477
592,25.5,92.0,-5.84731
593,31.8,,-5.84731
594,32.6,93.0,-9.79714
595,36.2,,-5.84731
596,33.2,93.0,-6.83477
597,33.7,,-6.83477
598,32.5,92.0,-6.83477
599,35.5,,-5.84731
600,37.5,92.0,-5.84731
601,37.5,,-8.80968
602,37.9,91.0,-6.83477
603,37.7,,-10.7846
604,35.4,91.0,-7.82223
605,35.7,,-7.82223
606,34.2,91.0,-3.8724
607,34.3,,-6.83477
608,35.0,91.0,-6.83477
609,37.0,,-5.84731
610,36.6,92.0,-5.84731
611,37.3,,-5.84731
612,36.9,92.0,-5.84731
613,36.3,,-5.84731
614,36.7,92.0,-41.3958
615,37.5,,29.7011
616,39.1,92.0,10.9395
617,39.9,,60.3123
618,39.8,92.0,20.814
619,42.7,,6.98963
620,44.1,92.0,10.9395
621,44.8,,11.9269
622,44.6,92.0,10.9395
623,45.0,,11.9269
624,43.9,92.0,11.9269
625,44.5,,10.9395
626,45.1,92.0,62.2872
627,45.6,,17.8517
628,45.4,92.0,-13.747
629,44.8,,-11.7721
630,44.3,92.0,-10.7846
631,43.4,,-9.79714
632,41.7,91.0,-9.79714
633,43.5,,-9.79714
634,43.2,91.0,-10.7846
635,43.9,,-10.7846
636,44.8,91.0,-11.7721
637,44.8,,-10.7846
638,44.8,91.0,-9.79714
639,45.7,,-7.82223
640,44.7,91.0,-6.83477
641,44.0,,-9.79714
642,45.1,91.0,-10.7846
643,45.6,,-10.7846
644,46.3,91.0,-10.7846
645,46.6,,-10.7846
646,48.0,91.0,-10.7846
647,49.3,,-10.7846
648,48.1,91.0,-9.79714
649,47.6,,-10.7846
650,46.1,91.0,-10.7846
651,46.5,,-11.7721
652,47.3,91.0,-11.7721
653,47.4,,-11.7721
654,47.4,92.0,-11.7721
655,47.7,,-11.7721
656,48.8,91.0,-12.7595
657,48.8,,-11.7721
658,49.7,91.0,-11.7721
659,50.3,,-12.7595
660,52.0,91.0,-13.747
661,49.5,,-13.747
662,49.5,91.0,-14.7344
663,48.7,,-9.79714
664,48.1,91.0,2.05234
665,47.5,,5.01471
666,47.3,91.0,3.0398
667,47.4,,2.05234
668,45.7,91.0,1.06489
669,44.7,,12.9144
670,44.2,91.0,1.06489
671,43.0,,0.0774297
672,41.8,91.0,-3.8724
673,41.6,,0.0774297
674,41.6,90.0,0.0774297
675,41.6,,-2.88494
676,41.8,90.0,0.0774297
677,42.0,,-0.910027
678,41.0,90.0,1.06489
679,41.7,,1.06489
680,41.9,91.0,1.06489
681,41.6,,1.06489
682,42.8,91.0,1.06489
683,43.4,,3.0398
684,44.8,91.0,39.5757
685,45.7,,-4.85986
686,47.9,91.0,14.8893
687,48.3,,-2.88494
688,49.4,91.0,41.5506
689,51.3,,30.6886
690,50.7,91.0,35.6259
691,49.6,,30.6886
692,50.4,91.0,34.6384
693,52.9,,27.7262
694,53.7,91.0,19.8266
695,51.4,,19.8266
696,50.5,91.0,19.8266
697,49.2,,18.8391
698,49.7,91.0,17.8517
699,49.5,,18.8391
700,49.9,91.0,18.8391
701,50.4,,17.8517
702,51.1,91.0,16.8642
703,50.9,,17.8517
704,51.3,90.0,17.8517
705,51.2,,17.8517
706,51.2,90.0,17.8517
707,49.8,,18.8391
708,48.8,90.0,17.8517
709,49.0,,17.8517
710,51.7,90.0,17.8517
711,49.8,,17.8517
712,48.6,89.0,16.8642
713,47.7,,16.8642
714,48.2,89.0,32.6635
715,48.3,,44.513
716,48.6,89.0,0.0774297
717,49.1,,-0.910027
718,49.3,89.0,-5.84731
719,49.2,,-4.85986
720,49.3,89.0,-4.85986
