sec,BIS,HR,ART
0,,,
1,0.0,,
2,0.0,,
3,0.0,,-16.7093
4,0.0,,-16.7093
5,0.0,,-15.7219
6,0.0,66.0,-15.7219
7,0.0,,-15.7219
8,0.0,67.0,-16.7093
9,0.0,,-16.7093
10,0.0,67.0,-16.7093
11,0.0,,-16.7093
12,0.0,68.0,-16.7093
13,0.0,,-16.7093
14,0.0,68.0,-16.7093
15,0.0,,-16.7093
16,0.0,69.0,-16.7093
17,0.0,,-16.7093
18,0.0,69.0,-16.7093
19,0.0,,-16.7093
20,0.0,69.0,-16.7093
21,0.0,,-16.7093
22,0.0,69.0,-16.7093
23,0.0,,-15.7219
24,0.0,68.0,-16.7093
25,0.0,,-15.7219
26,0.0,67.0,-15.7219
27,0.0,,-16.7093
28,0.0,67.0,-15.7219
29,0.0,,-15.7219
30,0.0,68.0,-15.7219
31,0.0,,-15.7219
32,0.0,69.0,-15.7219
33,0.0,,-16.7093
34,0.0,69.0,-15.7219
35,0.0,,-15.7219
36,0.0,68.0,-15.7219
37,0.0,,-16.7093
38,0.0,67.0,-16.7093
39,0.0,,-15.7219
40,0.0,66.0,-16.7093
41,0.0,,-16.7093
42,0.0,65.0,-16.7093
43,0.0,,-16.7093
44,0.0,65.0,-15.7219
45,0.0,,-16.7093
46,0.0,65.0,-15.7219
47,0.0,,-16.7093
48,0.0,65.0,-15.7219
49,0.0,,-15.7219
50,0.0,66.0,-16.7093
51,0.0,,-15.7219
52,0.0,66.0,-16.7093
53,0.0,,-16.7093
54,0.0,66.0,-16.7093
55,0.0,,-16.7093
56,0.0,66.0,-16.7093
57,0.0,,-16.7093
58,0.0,66.0,-16.7093
59,0.0,,-16.7093
60,0.0,67.0,-16.7093
61,0.0,,-16.7093
62,0.0,67.0,-17.6968
63,0.0,,-15.7219
64,0.0,67.0,-15.7219
65,0.0,,-17.6968
66,0.0,66.0,-16.7093
67,0.0,,-15.7219
68,0.0,66.0,-16.7093
69,0.0,,-16.7093
70,0.0,64.0,-16.7093
71,0.0,,-16.7093
72,0.0,64.0,-16.7093
73,0.0,,-17.6968
74,0.0,64.0,-16.7093
75,0.0,,-16.7093
76,0.0,65.0,-16.7093
77,0.0,,-16.7093
78,0.0,65.0,-16.7093
79,0.0,,-16.7093
80,0.0,66.0,-16.7093
81,0.0,,-16.7093
82,0.0,66.0,-16.7093
83,0.0,,-16.7093
84,0.0,66.0,-16.7093
85,0.0,,-16.7093
86,0.0,67.0,-16.7093
87,0.0,,-16.7093
88,0.0,67.0,-15.7219
89,0.0,,-17.6968
90,0.0,67.0,-16.7093
91,0.0,,-16.7093
92,0.0,66.0,-16.7093
93,0.0,,-16.7093
94,0.0,65.0,-16.7093
95,0.0,,-16.7093
96,0.0,65.0,-16.7093
97,0.0,,-16.7093
98,0.0,66.0,-16.7093
99,0.0,,-16.7093
100,0.0,67.0,-15.7219
101,0.0,,-15.7219
102,0.0,68.0,-15.7219
103,0.0,,-15.7219
104,0.0,69.0,-15.7219
105,0.0,,-15.7219
106,0.0,70.0,-15.7219
107,0.0,,-15.7219
108,0.0,70.0,-15.7219
109,0.0,,-15.7219
110,0.0,70.0,-15.7219
111,0.0,,-15.7219
112,0.0,70.0,-16.7093
113,0.0,,-16.7093
114,0.0,70.0,-16.7093
115,0.0,,-16.7093
116,0.0,70.0,-16.7093
117,0.0,,-16.7093
118,0.0,70.0,-16.7093
119,0.0,,-16.7093
120,0.0,70.0,-16.7093
121,0.0,,-16.7093
122,0.0,70.0,-16.7093
123,0.0,,-16.7093
124,0.0,70.0,-16.7093
125,0.0,,-16.7093
126,0.0,70.0,-16.7093
127,0.0,,-16.7093
128,0.0,70.0,-16.7093
129,0.0,,-17.6968
130,0.0,71.0,-16.7093
131,0.0,,-17.6968
132,0.0,70.0,-16.7093
133,0.0,,-16.7093
134,0.0,69.0,-16.7093
135,0.0,,-17.6968
136,0.0,67.0,-16.7093
137,0.0,,-16.7093
138,0.0,67.0,-16.7093
139,0.0,,-16.7093
140,0.0,66.0,-16.7093
141,0.0,,-17.6968
142,0.0,67.0,-17.6968
143,0.0,,-17.6968
144,0.0,66.0,-17.6968
145,0.0,,-17.6968
146,0.0,66.0,-17.6968
147,0.0,,-17.6968
148,0.0,66.0,-17.6968
149,0.0,,-17.6968
150,0.0,66.0,-17.6968
151,0.0,,-17.6968
152,0.0,67.0,-17.6968
153,0.0,,-16.7093
154,0.0,67.0,-17.6968
155,0.0,,-17.6968
156,0.0,67.0,-17.6968
157,0.0,,-17.6968
158,0.0,66.0,-17.6968
159,0.0,,-17.6968
160,0.0,65.0,-17.6968
161,0.0,,-17.6968
162,0.0,65.0,-17.6968
163,0.0,,-17.6968
164,0.0,64.0,-17.6968
165,0.0,,-17.6968
166,0.0,64.0,-17.6968
167,0.0,,-17.6968
168,0.0,64.0,-17.6968
169,0.0,,-17.6968
170,0.0,64.0,-16.7093
171,0.0,,-17.6968
172,0.0,65.0,-15.7219
173,0.0,,-16.7093
174,0.0,65.0,-15.7219
175,0.0,,-16.7093
176,0.0,64.0,-16.7093
177,0.0,,-16.7093
178,0.0,64.0,-16.7093
179,0.0,,-16.7093
180,0.0,63.0,-16.7093
181,0.0,,-16.7093
182,0.0,62.0,-15.7219
183,0.0,,-17.6968
184,0.0,62.0,-17.6968
185,0.0,,-16.7093
186,0.0,61.0,-16.7093
187,0.0,,-17.6968
188,0.0,61.0,-17.6968
189,0.0,,-17.6968
190,0.0,60.0,-16.7093
191,0.0,,-16.7093
192,0.0,60.0,-17.6968
193,0.0,,-17.6968
194,0.0,60.0,-17.6968
195,0.0,,-16.7093
196,0.0,59.0,-16.7093
197,0.0,,-17.6968
198,0.0,59.0,-17.6968
199,0.0,,-17.6968
200,0.0,58.0,-17.6968
201,0.0,,-17.6968
202,0.0,57.0,-17.6968
203,0.0,,-17.6968
204,0.0,56.0,-17.6968
205,0.0,,-16.7093
206,0.0,55.0,-17.6968
207,0.0,,-17.6968
208,0.0,54.0,-17.6968
209,0.0,,-17.6968
210,0.0,54.0,-17.6968
211,0.0,,-17.6968
212,0.0,53.0,-17.6968
213,0.0,,-17.6968
214,0.0,53.0,-17.6968
215,0.0,,-18.6843
216,0.0,53.0,-17.6968
217,0.0,,-18.6843
218,0.0,52.0,-17.6968
219,0.0,,-17.6968
220,0.0,52.0,-17.6968
221,0.0,,-17.6968
222,0.0,52.0,-17.6968
223,0.0,,-17.6968
224,0.0,52.0,-18.6843
225,0.0,,-18.6843
226,0.0,52.0,-17.6968
227,0.0,,-17.6968
228,0.0,53.0,-17.6968
229,0.0,,-17.6968
230,0.0,53.0,-18.6843
231,0.0,,-17.6968
232,0.0,54.0,-18.6843
233,0.0,,-17.6968
234,0.0,54.0,-18.6843
235,0.0,,-17.6968
236,0.0,55.0,-17.6968
237,0.0,,-17.6968
238,0.0,56.0,-17.6968
239,57.0,,-17.6968
240,51.1,57.0,-17.6968
241,57.0,,-17.6968
242,52.6,58.0,-16.7093
243,52.2,,-16.7093
244,51.2,58.0,-16.7093
245,55.7,,-15.7219
246,55.8,58.0,-15.7219
247,55.3,,-16.7093
248,55.3,57.0,-15.7219
249,55.3,,-15.7219
250,50.5,57.0,-16.7093
251,49.6,,-15.7219
252,50.3,56.0,-15.7219
253,50.1,,-15.7219
254,48.6,55.0,-15.7219
255,48.0,,-16.7093
256,47.9,55.0,-16.7093
257,51.3,,-15.7219
258,51.3,54.0,-15.7219
259,51.3,,-16.7093
260,51.3,54.0,-16.7093
261,51.3,,-16.7093
262,51.3,53.0,-15.7219
263,51.3,,-16.7093
264,51.3,52.0,-16.7093
265,51.3,,-16.7093
266,51.3,52.0,-16.7093
267,51.3,,-16.7093
268,51.3,51.0,-16.7093
269,51.3,,-16.7093
270,51.3,51.0,-16.7093
271,51.3,,-15.7219
272,51.3,50.0,-16.7093
273,47.8,,-16.7093
274,46.3,50.0,-15.7219
275,49.2,,-16.7093
276,50.8,50.0,-16.7093
277,50.8,,-16.7093
278,50.8,50.0,-15.7219
279,50.8,,-16.7093
280,50.8,50.0,-15.7219
281,50.8,,-16.7093
282,50.5,50.0,-16.7093
283,49.5,,-16.7093
284,50.6,50.0,-16.7093
285,50.7,,-16.7093
286,50.6,50.0,-16.7093
287,49.8,,-16.7093
288,50.0,50.0,-16.7093
289,44.9,,-15.7219
290,44.9,50.0,-16.7093
291,44.9,,-16.7093
292,44.9,50.0,-16.7093
293,44.9,,-16.7093
294,44.9,50.0,-16.7093
295,44.9,,-16.7093
296,44.9,50.0,-16.7093
297,44.9,,-15.7219
298,44.9,50.0,-16.7093
299,30.7,,-16.7093
300,30.7,50.0,-15.7219
301,30.7,,-16.7093
302,30.7,51.0,-15.7219
303,30.7,,-15.7219
304,30.7,51.0,-15.7219
305,30.7,,-15.7219
306,30.7,52.0,-15.7219
307,30.7,,-15.7219
308,30.7,52.0,-16.7093
309,42.6,,-15.7219
310,31.9,52.0,-15.7219
311,31.9,,-15.7219
312,31.9,52.0,-15.7219
313,31.9,,-14.7344
314,31.9,51.0,-14.7344
315,31.9,,-14.7344
316,37.9,52.0,-14.7344
317,37.9,,-13.747
318,37.9,51.0,-14.7344
319,37.9,,-14.7344
320,37.9,52.0,-14.7344
321,35.7,,-13.747
322,35.7,52.0,-15.7219
323,35.7,,-14.7344
324,35.7,52.0,-14.7344
325,35.7,,-14.7344
326,35.7,52.0,-15.7219
327,35.7,,-14.7344
328,35.7,52.0,-13.747
329,45.0,,-14.7344
330,45.0,51.0,-14.7344
331,43.9,,-14.7344
332,35.1,51.0,-14.7344
333,35.1,,-14.7344
334,35.1,51.0,-14.7344
335,35.1,,-14.7344
336,35.1,50.0,-13.747
337,35.1,,-13.747
338,35.1,51.0,-13.747
339,35.1,,-14.7344
340,35.1,51.0,-13.747
341,35.1,,-13.747
342,35.1,51.0,-13.747
343,31.4,,-13.747
344,31.4,51.0,-13.747
345,31.4,,-14.7344
346,31.4,51.0,-13.747
347,31.4,,-14.7344
348,31.4,51.0,-13.747
349,37.5,,-13.747
350,37.5,52.0,-13.747
351,37.5,,-13.747
352,37.5,52.0,-13.747
353,37.5,,-13.747
354,43.0,52.0,-14.7344
355,43.0,,-14.7344
356,42.9,52.0,-13.747
357,42.9,,-13.747
358,41.4,52.0,-13.747
359,41.4,,-14.7344
360,41.4,52.0,-14.7344
361,41.4,,-14.7344
362,41.4,52.0,-14.7344
363,41.4,,-14.7344
364,41.4,52.0,-14.7344
365,41.4,,-14.7344
366,41.4,52.0,-14.7344
367,41.4,,-14.7344
368,41.4,52.0,-13.747
369,36.8,,-14.7344
370,29.8,52.0,-13.747
371,29.8,,-13.747
372,29.8,52.0,-14.7344
373,29.8,,-13.747
374,29.8,52.0,-14.7344
375,29.8,,-13.747
376,29.8,52.0,-13.747
377,29.8,,-13.747
378,29.8,52.0,-13.747
379,29.8,,-13.747
380,27.0,53.0,-13.747
381,25.4,,-13.747
382,25.4,53.0,-13.747
383,25.4,,-13.747
384,25.4,53.0,-13.747
385,25.4,,-13.747
386,25.4,53.0,-14.7344
387,25.4,,-13.747
388,25.4,53.0,-13.747
389,25.4,,-12.7595
390,25.4,53.0,-13.747
391,25.4,,-12.7595
392,25.4,53.0,-12.7595
393,25.4,,-12.7595
394,25.4,52.0,-12.7595
395,25.4,,-12.7595
396,25.4,52.0,-12.7595
397,25.4,,-12.7595
398,25.4,52.0,-12.7595
399,24.8,,-12.7595
400,24.8,52.0,-13.747
401,24.8,,-12.7595
402,24.8,52.0,-12.7595
403,24.8,,-12.7595
404,24.8,52.0,-12.7595
405,24.8,,-12.7595
406,24.8,52.0,-13.747
407,24.8,,-12.7595
408,24.8,53.0,-12.7595
409,25.2,,-12.7595
410,25.2,53.0,-12.7595
411,25.2,,-13.747
412,25.2,53.0,-13.747
413,25.2,,-12.7595
414,25.2,53.0,-13.747
415,25.2,,-12.7595
416,25.2,53.0,-12.7595
417,25.2,,-12.7595
418,25.2,52.0,-12.7595
419,25.2,,-12.7595
420,25.2,52.0,-13.747
421,25.2,,-13.747
422,25.2,52.0,-12.7595
423,25.2,,-12.7595
424,25.2,52.0,-12.7595
425,25.2,,-13.747
426,25.2,52.0,-12.7595
427,25.2,,-13.747
428,25.2,52.0,-13.747
429,25.2,,-13.747
430,27.3,52.0,-13.747
431,27.3,,-13.747
432,27.3,52.0,-13.747
433,27.3,,-13.747
434,27.3,52.0,-13.747
435,27.3,,-13.747
436,27.3,52.0,-13.747
437,27.0,,-13.747
438,25.1,51.0,-13.747
439,25.1,,-13.747
440,25.1,51.0,-13.747
441,25.1,,-13.747
442,25.1,51.0,-13.747
443,25.1,,-13.747
444,25.1,52.0,-13.747
445,25.9,,-13.747
446,25.9,52.0,-14.7344
447,25.9,,-13.747
448,25.9,52.0,-13.747
449,25.9,,-13.747
450,25.9,52.0,-14.7344
451,25.9,,-13.747
452,25.9,52.0,-13.747
453,25.9,,-13.747
454,25.9,53.0,-13.747
455,25.9,,-13.747
456,25.9,53.0,-14.7344
457,25.9,,-14.7344
458,25.9,53.0,-12.7595
459,25.9,,-12.7595
460,25.9,53.0,-13.747
461,25.9,,-13.747
462,24.4,53.0,-12.7595
463,23.6,,-13.747
464,23.6,52.0,-13.747
465,23.6,,-13.747
466,23.6,52.0,-13.747
467,23.6,,-13.747
468,23.6,52.0,-12.7595
469,23.6,,-13.747
470,23.6,52.0,-13.747
471,23.6,,-13.747
472,23.6,52.0,-13.747
473,23.6,,-13.747
474,23.6,51.0,-13.747
475,23.6,,-13.747
476,23.6,51.0,-13.747
477,23.6,,-13.747
478,24.1,52.0,-13.747
479,24.1,,-14.7344
480,24.1,52.0,-13.747
481,24.1,,-13.747
482,24.1,52.0,-14.7344
483,24.1,,-13.747
484,24.1,52.0,-14.7344
485,24.1,,-13.747
486,24.1,52.0,-13.747
487,24.1,,-13.747
488,24.1,52.0,-13.747
489,24.9,,-14.7344
490,28.1,52.0,-14.7344
491,28.1,,-14.7344
492,28.1,53.0,-13.747
493,28.1,,-14.7344
494,28.1,52.0,-14.7344
495,25.2,,-14.7344
496,25.2,53.0,-14.7344
497,25.2,,-14.7344
498,25.2,53.0,-13.747
499,25.2,,-13.747
500,26.6,53.0,-14.7344
501,30.5,,-14.7344
502,30.5,53.0,-13.747
503,30.5,,-14.7344
504,30.5,53.0,-14.7344
505,30.5,,-13.747
506,30.9,53.0,-14.7344
507,30.9,,-15.7219
508,30.9,53.0,-14.7344
509,30.9,,-14.7344
510,30.9,53.0,-15.7219
511,30.9,,-15.7219
512,29.3,53.0,-14.7344
513,29.3,,-15.7219
514,29.3,52.0,-14.7344
515,29.3,,-15.7219
516,29.3,52.0,-15.7219
517,29.3,,-15.7219
518,29.3,52.0,-15.7219
519,29.3,,-15.7219
520,29.3,52.0,-15.7219
521,29.3,,-15.7219
522,29.3,52.0,-15.7219
523,29.3,,-15.7219
524,29.3,52.0,-15.7219
525,29.3,,-15.7219
526,29.3,52.0,-15.7219
527,29.3,,-15.7219
528,29.3,52.0,-15.7219
529,29.3,,-15.7219
530,29.3,52.0,-15.7219
531,29.3,,-15.7219
532,29.3,52.0,-15.7219
533,29.3,,-15.7219
534,29.3,53.0,-14.7344
535,29.3,,-15.7219
536,29.3,52.0,-15.7219
537,29.3,,-15.7219
538,29.3,52.0,-15.7219
539,29.3,,-15.7219
540,29.3,52.0,-14.7344
541,29.3,,-14.7344
542,29.3,52.0,-14.7344
543,29.3,,-14.7344
544,29.3,52.0,-13.747
545,29.3,,-14.7344
546,29.3,52.0,-13.747
547,29.3,,-15.7219
548,29.3,52.0,-14.7344
549,29.3,,-15.7219
550,29.3,53.0,-15.7219
551,29.3,,-15.7219
552,29.3,54.0,-15.7219
553,29.3,,-15.7219
554,29.3,55.0,-15.7219
555,29.3,,-15.7219
556,29.3,56.0,-14.7344
557,31.7,,-15.7219
558,40.2,58.0,-15.7219
559,38.1,,-15.7219
560,37.5,60.0,-15.7219
561,37.5,,-15.7219
562,37.5,61.0,-15.7219
563,37.5,,-15.7219
564,37.5,63.0,-15.7219
565,34.8,,-15.7219
566,35.6,64.0,-15.7219
567,35.6,,-15.7219
568,35.6,65.0,-16.7093
569,35.6,,-16.7093
570,34.5,65.0,-15.7219
571,34.4,,-16.7093
572,34.9,65.0,-16.7093
573,34.9,,-13.747
574,34.9,65.0,-13.747
575,34.4,,-16.7093
576,34.0,65.0,-17.6968
577,34.0,,-18.6843
578,34.5,64.0,-18.6843
579,36.6,,-16.7093
580,40.1,64.0,-17.6968
581,42.0,,-15.7219
582,42.0,63.0,-15.7219
583,42.0,,-15.7219
584,43.7,63.0,-15.7219
585,47.9,,-16.7093
586,47.8,64.0,-16.7093
587,47.7,,-16.7093
588,47.7,64.0,-16.7093
589,47.8,,-16.7093
590,48.1,64.0,-16.7093
591,47.5,,-15.7219
592,46.2,65.0,-15.7219
593,43.3,,-15.7219
594,46.2,65.0,-16.7093
595,44.6,,-15.7219
596,44.6,65.0,-16.7093
597,42.5,,-16.7093
598,43.6,64.0,-15.7219
599,41.7,,-16.7093
600,40.2,64.0,-14.7344
601,37.5,,-15.7219
602,35.8,64.0,-14.7344
603,33.2,,-15.7219
604,31.1,64.0,-14.7344
605,31.1,,-15.7219
606,31.1,64.0,-14.7344
607,31.1,,-14.7344
608,30.0,64.0,-14.7344
609,29.7,,-15.7219
610,29.1,64.0,-15.7219
611,27.7,,-15.7219
612,27.7,64.0,-15.7219
613,27.7,,-15.7219
614,28.1,64.0,-15.7219
615,27.9,,-15.7219
616,27.9,64.0,-15.7219
617,27.9,,-15.7219
618,26.1,64.0,-15.7219
619,26.1,,-15.7219
620,26.2,64.0,-15.7219
621,24.6,,-15.7219
622,24.6,64.0,-15.7219
623,24.6,,-15.7219
624,24.5,64.0,-15.7219
625,24.6,,-15.7219
626,25.7,64.0,-15.7219
627,25.7,,-15.7219
628,25.6,64.0,-15.7219
629,25.7,,-15.7219
630,25.6,65.0,-15.7219
631,25.2,,-15.7219
632,25.1,66.0,-15.7219
633,24.9,,-15.7219
634,24.9,67.0,-15.7219
635,25.0,,-16.7093
636,25.0,67.0,-16.7093
637,25.0,,-15.7219
638,24.6,67.0,-15.7219
639,23.9,,-15.7219
640,24.3,67.0,-16.7093
641,24.6,,-15.7219
642,23.2,67.0,-15.7219
643,23.5,,-16.7093
644,22.6,67.0,-15.7219
645,22.2,,-15.7219
646,21.3,,-16.7093
647,21.2,,-15.7219
648,21.2,,-15.7219
649,21.3,,-15.7219
650,21.4,,-15.7219
651,22.2,,-16.7093
652,23.9,,-15.7219
653,26.7,,-16.7093
654,23.9,,-17.6968
655,23.9,,-16.7093
656,24.6,,-16.7093
657,25.3,,-15.7219
658,28.2,,-16.7093
659,29.2,,-16.7093
660,32.6,,-16.7093
661,35.9,,-16.7093
662,38.5,,-17.6968
663,39.3,,-15.7219
664,44.1,,-15.7219
665,48.1,,-15.7219
666,53.5,,-15.7219
667,54.2,,-16.7093
668,54.7,67.0,-15.7219
669,51.6,,-16.7093
670,52.0,67.0,-15.7219
671,51.6,,-15.7219
672,49.1,67.0,-16.7093
673,50.1,,-15.7219
674,53.3,66.0,-15.7219
675,50.9,,-15.7219
676,49.0,66.0,-16.7093
677,48.9,,-15.7219
678,49.1,65.0,-15.7219
679,47.8,,-15.7219
680,49.2,65.0,-15.7219
681,48.3,,-16.7093
682,47.1,65.0,-15.7219
683,47.9,,-16.7093
684,47.7,64.0,-14.7344
685,47.4,,-15.7219
686,46.3,64.0,-14.7344
687,47.1,,-14.7344
688,45.2,63.0,-14.7344
689,43.2,,-14.7344
690,42.4,62.0,-14.7344
691,44.7,,-14.7344
692,45.2,61.0,-14.7344
693,48.1,,-14.7344
694,47.0,61.0,-15.7219
695,45.6,,-15.7219
696,44.9,60.0,-15.7219
697,44.9,,-15.7219
698,45.5,60.0,-15.7219
699,45.7,,-15.7219
700,46.3,59.0,-15.7219
701,45.5,,-15.7219
702,44.3,58.0,-15.7219
703,44.2,,-15.7219
704,42.8,58.0,-15.7219
705,43.7,,-15.7219
706,45.1,57.0,-15.7219
707,44.3,,-15.7219
708,44.3,57.0,-14.7344
709,43.5,,-15.7219
710,42.2,57.0,-15.7219
711,41.4,,-14.7344
712,41.9,57.0,-15.7219
713,41.1,,-15.7219
714,41.1,56.0,-14.7344
715,41.5,,-14.7344
716,41.1,56.0,-14.7344
717,41.4,,-15.7219
718,41.2,54.0,-15.7219
719,40.4,,-14.7344
720,40.8,54.0,-14.7344
721,40.7,,-14.7344
722,41.5,54.0,-14.7344
723,42.1,,-14.7344
724,41.8,54.0,-14.7344
725,41.3,,-15.7219
